family_size	count	fraction	fraction_gt_or_eq_family_size
967	1	2.33846E-8	0.000035
968	2	4.67692E-8	0.000035
970	1	2.33846E-8	0.000035
973	2	4.67692E-8	0.000035
974	1	2.33846E-8	0.000035
975	1	2.33846E-8	0.000035
976	1	2.33846E-8	0.000035
977	1	2.33846E-8	0.000035
978	3	7.01538E-8	0.000035
979	1	2.33846E-8	0.000035
982	1	2.33846E-8	0.000035
983	3	7.01538E-8	0.000035
985	1	2.33846E-8	0.000035
987	2	4.67692E-8	0.000035
990	1	2.33846E-8	0.000034
991	4	9.35383E-8	0.000034
996	1	2.33846E-8	0.000034
998	1	2.33846E-8	0.000034
1001	1	2.33846E-8	0.000034
1002	2	4.67692E-8	0.000034
1005	1	2.33846E-8	0.000034
1006	1	2.33846E-8	0.000034
1009	1	2.33846E-8	0.000034
1010	1	2.33846E-8	0.000034
1016	1	2.33846E-8	0.000034
1020	2	4.67692E-8	0.000034
1021	1	2.33846E-8	0.000034
1024	1	2.33846E-8	0.000034
1025	2	4.67692E-8	0.000034
1026	1	2.33846E-8	0.000034
1027	1	2.33846E-8	0.000034
1029	1	2.33846E-8	0.000034
1030	1	2.33846E-8	0.000034
1032	2	4.67692E-8	0.000034
1033	1	2.33846E-8	0.000034
1035	4	9.35383E-8	0.000034
1036	2	4.67692E-8	0.000034
1037	1	2.33846E-8	0.000034
1038	2	4.67692E-8	0.000034
1039	2	4.67692E-8	0.000034
1041	1	2.33846E-8	0.000034
1044	2	4.67692E-8	0.000034
1045	1	2.33846E-8	0.000033
1048	2	4.67692E-8	0.000033
1050	1	2.33846E-8	0.000033
1051	1	2.33846E-8	0.000033
1054	1	2.33846E-8	0.000033
1056	1	2.33846E-8	0.000033
1060	1	2.33846E-8	0.000033
1063	1	2.33846E-8	0.000033
1064	1	2.33846E-8	0.000033
1065	2	4.67692E-8	0.000033
1066	1	2.33846E-8	0.000033
1067	1	2.33846E-8	0.000033
1068	1	2.33846E-8	0.000033
1069	1	2.33846E-8	0.000033
1070	3	7.01538E-8	0.000033
1071	1	2.33846E-8	0.000033
1072	1	2.33846E-8	0.000033
1074	1	2.33846E-8	0.000033
1075	1	2.33846E-8	0.000033
1076	2	4.67692E-8	0.000033
1079	1	2.33846E-8	0.000033
1083	1	2.33846E-8	0.000033
1084	1	2.33846E-8	0.000033
1086	2	4.67692E-8	0.000033
1088	2	4.67692E-8	0.000033
1090	2	4.67692E-8	0.000033
1091	2	4.67692E-8	0.000033
1092	1	2.33846E-8	0.000033
1093	2	4.67692E-8	0.000033
1097	2	4.67692E-8	0.000033
1098	1	2.33846E-8	0.000033
1100	1	2.33846E-8	0.000033
1103	1	2.33846E-8	0.000032
1104	1	2.33846E-8	0.000032
1106	1	2.33846E-8	0.000032
1107	1	2.33846E-8	0.000032
1108	2	4.67692E-8	0.000032
1109	2	4.67692E-8	0.000032
1110	3	7.01538E-8	0.000032
1111	1	2.33846E-8	0.000032
1114	2	4.67692E-8	0.000032
1115	2	4.67692E-8	0.000032
1116	2	4.67692E-8	0.000032
1119	1	2.33846E-8	0.000032
1121	2	4.67692E-8	0.000032
1124	3	7.01538E-8	0.000032
1125	1	2.33846E-8	0.000032
1126	2	4.67692E-8	0.000032
1127	1	2.33846E-8	0.000032
1128	1	2.33846E-8	0.000032
1129	1	2.33846E-8	0.000032
1131	1	2.33846E-8	0.000032
1132	3	7.01538E-8	0.000032
1133	2	4.67692E-8	0.000032
1134	2	4.67692E-8	0.000032
1135	1	2.33846E-8	0.000032
1137	1	2.33846E-8	0.000032
1138	1	2.33846E-8	0.000032
1139	3	7.01538E-8	0.000032
1140	2	4.67692E-8	0.000031
1142	1	2.33846E-8	0.000031
1143	2	4.67692E-8	0.000031
1147	1	2.33846E-8	0.000031
1148	1	2.33846E-8	0.000031
1151	1	2.33846E-8	0.000031
1153	1	2.33846E-8	0.000031
1155	1	2.33846E-8	0.000031
1156	2	4.67692E-8	0.000031
1158	1	2.33846E-8	0.000031
1159	2	4.67692E-8	0.000031
1161	1	2.33846E-8	0.000031
1163	1	2.33846E-8	0.000031
1164	1	2.33846E-8	0.000031
1165	1	2.33846E-8	0.000031
1166	2	4.67692E-8	0.000031
1169	2	4.67692E-8	0.000031
1170	1	2.33846E-8	0.000031
1171	1	2.33846E-8	0.000031
1172	1	2.33846E-8	0.000031
1173	2	4.67692E-8	0.000031
1174	1	2.33846E-8	0.000031
1177	2	4.67692E-8	0.000031
1178	1	2.33846E-8	0.000031
1179	2	4.67692E-8	0.000031
1182	2	4.67692E-8	0.000031
1185	1	2.33846E-8	0.000031
1186	1	2.33846E-8	0.000031
1187	1	2.33846E-8	0.000031
1188	1	2.33846E-8	0.000031
1191	2	4.67692E-8	0.000031
1192	1	2.33846E-8	0.00003
1193	1	2.33846E-8	0.00003
1194	1	2.33846E-8	0.00003
1195	1	2.33846E-8	0.00003
1196	1	2.33846E-8	0.00003
1197	1	2.33846E-8	0.00003
1202	2	4.67692E-8	0.00003
1205	1	2.33846E-8	0.00003
1207	4	9.35383E-8	0.00003
1208	1	2.33846E-8	0.00003
1209	1	2.33846E-8	0.00003
1212	3	7.01538E-8	0.00003
1213	1	2.33846E-8	0.00003
1215	1	2.33846E-8	0.00003
1216	2	4.67692E-8	0.00003
1217	1	2.33846E-8	0.00003
1218	1	2.33846E-8	0.00003
1219	2	4.67692E-8	0.00003
1221	1	2.33846E-8	0.00003
1222	1	2.33846E-8	0.00003
1225	2	4.67692E-8	0.00003
1226	1	2.33846E-8	0.00003
1227	1	2.33846E-8	0.00003
1232	1	2.33846E-8	0.00003
1233	3	7.01538E-8	0.00003
1234	2	4.67692E-8	0.00003
1235	2	4.67692E-8	0.00003
1237	2	4.67692E-8	0.00003
1239	1	2.33846E-8	0.000029
1241	1	2.33846E-8	0.000029
1243	2	4.67692E-8	0.000029
1244	1	2.33846E-8	0.000029
1245	2	4.67692E-8	0.000029
1248	1	2.33846E-8	0.000029
1249	2	4.67692E-8	0.000029
1251	1	2.33846E-8	0.000029
1253	2	4.67692E-8	0.000029
1254	2	4.67692E-8	0.000029
1258	2	4.67692E-8	0.000029
1264	1	2.33846E-8	0.000029
1268	2	4.67692E-8	0.000029
1270	1	2.33846E-8	0.000029
1276	3	7.01538E-8	0.000029
1277	1	2.33846E-8	0.000029
1278	1	2.33846E-8	0.000029
1279	3	7.01538E-8	0.000029
1281	1	2.33846E-8	0.000029
1282	2	4.67692E-8	0.000029
1284	3	7.01538E-8	0.000029
1286	2	4.67692E-8	0.000029
1287	3	7.01538E-8	0.000029
1289	1	2.33846E-8	0.000029
1291	2	4.67692E-8	0.000029
1295	2	4.67692E-8	0.000028
1296	2	4.67692E-8	0.000028
1301	1	2.33846E-8	0.000028
1303	3	7.01538E-8	0.000028
1304	1	2.33846E-8	0.000028
1309	2	4.67692E-8	0.000028
1310	1	2.33846E-8	0.000028
1311	1	2.33846E-8	0.000028
1313	1	2.33846E-8	0.000028
1314	2	4.67692E-8	0.000028
1317	1	2.33846E-8	0.000028
1320	1	2.33846E-8	0.000028
1322	2	4.67692E-8	0.000028
1323	1	2.33846E-8	0.000028
1327	1	2.33846E-8	0.000028
1329	1	2.33846E-8	0.000028
1333	2	4.67692E-8	0.000028
1337	1	2.33846E-8	0.000028
1338	2	4.67692E-8	0.000028
1339	2	4.67692E-8	0.000028
1340	1	2.33846E-8	0.000028
1341	1	2.33846E-8	0.000028
1344	1	2.33846E-8	0.000028
1345	1	2.33846E-8	0.000028
1348	2	4.67692E-8	0.000028
1350	1	2.33846E-8	0.000028
1351	1	2.33846E-8	0.000028
1352	1	2.33846E-8	0.000028
1353	1	2.33846E-8	0.000028
1355	1	2.33846E-8	0.000028
1362	1	2.33846E-8	0.000028
1364	2	4.67692E-8	0.000028
1367	1	2.33846E-8	0.000027
1369	1	2.33846E-8	0.000027
1373	1	2.33846E-8	0.000027
1375	1	2.33846E-8	0.000027
1377	1	2.33846E-8	0.000027
1380	2	4.67692E-8	0.000027
1382	1	2.33846E-8	0.000027
1383	1	2.33846E-8	0.000027
1384	1	2.33846E-8	0.000027
1387	2	4.67692E-8	0.000027
1388	2	4.67692E-8	0.000027
1390	1	2.33846E-8	0.000027
1391	1	2.33846E-8	0.000027
1395	1	2.33846E-8	0.000027
1397	1	2.33846E-8	0.000027
1401	1	2.33846E-8	0.000027
1403	2	4.67692E-8	0.000027
1405	2	4.67692E-8	0.000027
1408	1	2.33846E-8	0.000027
1411	1	2.33846E-8	0.000027
1413	1	2.33846E-8	0.000027
1414	1	2.33846E-8	0.000027
1415	1	2.33846E-8	0.000027
1417	1	2.33846E-8	0.000027
1419	1	2.33846E-8	0.000027
1420	1	2.33846E-8	0.000027
1421	1	2.33846E-8	0.000027
1424	2	4.67692E-8	0.000027
1425	1	2.33846E-8	0.000027
1439	1	2.33846E-8	0.000027
1440	3	7.01538E-8	0.000027
1441	3	7.01538E-8	0.000027
1442	1	2.33846E-8	0.000026
1447	1	2.33846E-8	0.000026
1450	1	2.33846E-8	0.000026
1451	4	9.35383E-8	0.000026
1452	1	2.33846E-8	0.000026
1453	2	4.67692E-8	0.000026
1455	2	4.67692E-8	0.000026
1457	1	2.33846E-8	0.000026
1460	1	2.33846E-8	0.000026
1461	3	7.01538E-8	0.000026
1463	1	2.33846E-8	0.000026
1464	2	4.67692E-8	0.000026
1465	1	2.33846E-8	0.000026
1471	2	4.67692E-8	0.000026
1472	1	2.33846E-8	0.000026
1473	1	2.33846E-8	0.000026
1479	2	4.67692E-8	0.000026
1481	1	2.33846E-8	0.000026
1482	1	2.33846E-8	0.000026
1483	2	4.67692E-8	0.000026
1487	1	2.33846E-8	0.000026
1489	1	2.33846E-8	0.000026
1495	3	7.01538E-8	0.000026
1497	1	2.33846E-8	0.000026
1498	1	2.33846E-8	0.000026
1499	1	2.33846E-8	0.000026
1502	1	2.33846E-8	0.000026
1504	1	2.33846E-8	0.000026
1509	1	2.33846E-8	0.000026
1513	1	2.33846E-8	0.000025
1514	2	4.67692E-8	0.000025
1516	2	4.67692E-8	0.000025
1517	2	4.67692E-8	0.000025
1519	2	4.67692E-8	0.000025
1524	2	4.67692E-8	0.000025
1526	3	7.01538E-8	0.000025
1527	1	2.33846E-8	0.000025
1532	1	2.33846E-8	0.000025
1533	2	4.67692E-8	0.000025
1536	2	4.67692E-8	0.000025
1542	1	2.33846E-8	0.000025
1543	1	2.33846E-8	0.000025
1547	1	2.33846E-8	0.000025
1553	2	4.67692E-8	0.000025
1554	1	2.33846E-8	0.000025
1555	1	2.33846E-8	0.000025
1558	1	2.33846E-8	0.000025
1560	2	4.67692E-8	0.000025
1562	1	2.33846E-8	0.000025
1563	1	2.33846E-8	0.000025
1565	1	2.33846E-8	0.000025
1567	1	2.33846E-8	0.000025
1569	1	2.33846E-8	0.000025
1571	1	2.33846E-8	0.000025
1574	1	2.33846E-8	0.000025
1575	1	2.33846E-8	0.000025
1577	1	2.33846E-8	0.000025
1579	2	4.67692E-8	0.000025
1584	1	2.33846E-8	0.000025
1585	2	4.67692E-8	0.000025
1587	1	2.33846E-8	0.000024
1588	1	2.33846E-8	0.000024
1591	1	2.33846E-8	0.000024
1592	1	2.33846E-8	0.000024
1596	2	4.67692E-8	0.000024
1598	1	2.33846E-8	0.000024
1601	1	2.33846E-8	0.000024
1602	1	2.33846E-8	0.000024
1603	1	2.33846E-8	0.000024
1611	1	2.33846E-8	0.000024
1612	1	2.33846E-8	0.000024
1614	1	2.33846E-8	0.000024
1615	1	2.33846E-8	0.000024
1617	2	4.67692E-8	0.000024
1621	1	2.33846E-8	0.000024
1622	1	2.33846E-8	0.000024
1623	1	2.33846E-8	0.000024
1626	2	4.67692E-8	0.000024
1630	1	2.33846E-8	0.000024
1632	1	2.33846E-8	0.000024
1633	1	2.33846E-8	0.000024
1634	1	2.33846E-8	0.000024
1636	1	2.33846E-8	0.000024
1637	2	4.67692E-8	0.000024
1642	2	4.67692E-8	0.000024
1645	1	2.33846E-8	0.000024
1646	1	2.33846E-8	0.000024
1647	2	4.67692E-8	0.000024
1648	1	2.33846E-8	0.000024
1650	1	2.33846E-8	0.000024
1651	1	2.33846E-8	0.000024
1655	1	2.33846E-8	0.000024
1656	1	2.33846E-8	0.000024
1659	1	2.33846E-8	0.000024
1660	1	2.33846E-8	0.000024
1664	1	2.33846E-8	0.000024
1667	1	2.33846E-8	0.000023
1668	1	2.33846E-8	0.000023
1669	1	2.33846E-8	0.000023
1672	1	2.33846E-8	0.000023
1673	1	2.33846E-8	0.000023
1685	1	2.33846E-8	0.000023
1686	1	2.33846E-8	0.000023
1687	1	2.33846E-8	0.000023
1688	1	2.33846E-8	0.000023
1696	2	4.67692E-8	0.000023
1697	1	2.33846E-8	0.000023
1699	1	2.33846E-8	0.000023
1702	2	4.67692E-8	0.000023
1705	1	2.33846E-8	0.000023
1706	1	2.33846E-8	0.000023
1707	1	2.33846E-8	0.000023
1710	1	2.33846E-8	0.000023
1713	1	2.33846E-8	0.000023
1714	1	2.33846E-8	0.000023
1715	1	2.33846E-8	0.000023
1716	1	2.33846E-8	0.000023
1717	1	2.33846E-8	0.000023
1719	1	2.33846E-8	0.000023
1721	1	2.33846E-8	0.000023
1725	1	2.33846E-8	0.000023
1727	1	2.33846E-8	0.000023
1728	2	4.67692E-8	0.000023
1731	1	2.33846E-8	0.000023
1733	1	2.33846E-8	0.000023
1736	2	4.67692E-8	0.000023
1737	3	7.01538E-8	0.000023
1742	1	2.33846E-8	0.000023
1744	1	2.33846E-8	0.000023
1750	1	2.33846E-8	0.000023
1752	1	2.33846E-8	0.000023
1755	2	4.67692E-8	0.000023
1759	1	2.33846E-8	0.000022
1760	1	2.33846E-8	0.000022
1761	2	4.67692E-8	0.000022
1762	1	2.33846E-8	0.000022
1765	1	2.33846E-8	0.000022
1766	1	2.33846E-8	0.000022
1768	1	2.33846E-8	0.000022
1774	4	9.35383E-8	0.000022
1778	1	2.33846E-8	0.000022
1779	1	2.33846E-8	0.000022
1780	1	2.33846E-8	0.000022
1782	1	2.33846E-8	0.000022
1783	1	2.33846E-8	0.000022
1785	1	2.33846E-8	0.000022
1791	1	2.33846E-8	0.000022
1792	1	2.33846E-8	0.000022
1796	1	2.33846E-8	0.000022
1804	1	2.33846E-8	0.000022
1812	1	2.33846E-8	0.000022
1815	1	2.33846E-8	0.000022
1817	2	4.67692E-8	0.000022
1821	1	2.33846E-8	0.000022
1824	2	4.67692E-8	0.000022
1829	1	2.33846E-8	0.000022
1832	1	2.33846E-8	0.000022
1834	1	2.33846E-8	0.000022
1836	1	2.33846E-8	0.000022
1838	1	2.33846E-8	0.000022
1839	1	2.33846E-8	0.000022
1841	1	2.33846E-8	0.000022
1842	1	2.33846E-8	0.000022
1848	1	2.33846E-8	0.000022
1853	1	2.33846E-8	0.000022
1862	1	2.33846E-8	0.000022
1865	1	2.33846E-8	0.000022
1867	2	4.67692E-8	0.000022
1868	1	2.33846E-8	0.000021
1872	1	2.33846E-8	0.000021
1873	1	2.33846E-8	0.000021
1875	1	2.33846E-8	0.000021
1876	1	2.33846E-8	0.000021
1879	1	2.33846E-8	0.000021
1887	1	2.33846E-8	0.000021
1894	1	2.33846E-8	0.000021
1896	1	2.33846E-8	0.000021
1898	3	7.01538E-8	0.000021
1899	1	2.33846E-8	0.000021
1905	1	2.33846E-8	0.000021
1906	1	2.33846E-8	0.000021
1913	1	2.33846E-8	0.000021
1918	1	2.33846E-8	0.000021
1925	1	2.33846E-8	0.000021
1926	1	2.33846E-8	0.000021
1927	2	4.67692E-8	0.000021
1930	1	2.33846E-8	0.000021
1934	1	2.33846E-8	0.000021
1938	1	2.33846E-8	0.000021
1939	1	2.33846E-8	0.000021
1945	1	2.33846E-8	0.000021
1946	1	2.33846E-8	0.000021
1948	1	2.33846E-8	0.000021
1951	1	2.33846E-8	0.000021
1953	1	2.33846E-8	0.000021
1959	1	2.33846E-8	0.000021
1960	1	2.33846E-8	0.000021
1961	1	2.33846E-8	0.000021
1964	1	2.33846E-8	0.000021
1965	1	2.33846E-8	0.000021
1966	1	2.33846E-8	0.000021
1968	1	2.33846E-8	0.000021
1971	1	2.33846E-8	0.000021
1974	1	2.33846E-8	0.000021
1975	1	2.33846E-8	0.000021
1977	1	2.33846E-8	0.000021
1978	1	2.33846E-8	0.000021
1982	1	2.33846E-8	0.00002
1983	1	2.33846E-8	0.00002
1984	1	2.33846E-8	0.00002
1987	2	4.67692E-8	0.00002
1988	1	2.33846E-8	0.00002
1990	1	2.33846E-8	0.00002
1992	1	2.33846E-8	0.00002
1996	1	2.33846E-8	0.00002
1998	1	2.33846E-8	0.00002
1999	2	4.67692E-8	0.00002
2003	1	2.33846E-8	0.00002
2010	1	2.33846E-8	0.00002
2012	1	2.33846E-8	0.00002
2017	1	2.33846E-8	0.00002
2020	2	4.67692E-8	0.00002
2023	1	2.33846E-8	0.00002
2025	2	4.67692E-8	0.00002
2026	1	2.33846E-8	0.00002
2037	2	4.67692E-8	0.00002
2044	1	2.33846E-8	0.00002
2046	1	2.33846E-8	0.00002
2050	2	4.67692E-8	0.00002
2052	2	4.67692E-8	0.00002
2057	2	4.67692E-8	0.00002
2058	1	2.33846E-8	0.00002
2060	2	4.67692E-8	0.00002
2062	1	2.33846E-8	0.00002
2065	2	4.67692E-8	0.00002
2075	1	2.33846E-8	0.00002
2082	1	2.33846E-8	0.00002
2087	1	2.33846E-8	0.00002
2088	1	2.33846E-8	0.00002
2097	1	2.33846E-8	0.00002
2099	1	2.33846E-8	0.000019
2101	2	4.67692E-8	0.000019
2105	1	2.33846E-8	0.000019
2109	1	2.33846E-8	0.000019
2113	1	2.33846E-8	0.000019
2119	1	2.33846E-8	0.000019
2122	1	2.33846E-8	0.000019
2132	1	2.33846E-8	0.000019
2139	1	2.33846E-8	0.000019
2143	2	4.67692E-8	0.000019
2145	1	2.33846E-8	0.000019
2148	1	2.33846E-8	0.000019
2163	1	2.33846E-8	0.000019
2169	1	2.33846E-8	0.000019
2176	1	2.33846E-8	0.000019
2177	2	4.67692E-8	0.000019
2178	1	2.33846E-8	0.000019
2186	1	2.33846E-8	0.000019
2192	1	2.33846E-8	0.000019
2193	1	2.33846E-8	0.000019
2194	1	2.33846E-8	0.000019
2196	1	2.33846E-8	0.000019
2201	1	2.33846E-8	0.000019
2202	1	2.33846E-8	0.000019
2204	2	4.67692E-8	0.000019
2206	1	2.33846E-8	0.000019
2208	1	2.33846E-8	0.000019
2210	1	2.33846E-8	0.000019
2211	1	2.33846E-8	0.000019
2212	1	2.33846E-8	0.000019
2217	1	2.33846E-8	0.000019
2230	1	2.33846E-8	0.000019
2233	1	2.33846E-8	0.000019
2234	1	2.33846E-8	0.000019
2235	1	2.33846E-8	0.000019
2236	1	2.33846E-8	0.000019
2241	1	2.33846E-8	0.000019
2242	1	2.33846E-8	0.000019
2245	1	2.33846E-8	0.000018
2246	1	2.33846E-8	0.000018
2254	1	2.33846E-8	0.000018
2255	1	2.33846E-8	0.000018
2259	2	4.67692E-8	0.000018
2261	1	2.33846E-8	0.000018
2266	1	2.33846E-8	0.000018
2267	2	4.67692E-8	0.000018
2275	2	4.67692E-8	0.000018
2277	1	2.33846E-8	0.000018
2284	2	4.67692E-8	0.000018
2286	1	2.33846E-8	0.000018
2288	1	2.33846E-8	0.000018
2291	1	2.33846E-8	0.000018
2292	1	2.33846E-8	0.000018
2298	1	2.33846E-8	0.000018
2304	1	2.33846E-8	0.000018
2309	1	2.33846E-8	0.000018
2311	2	4.67692E-8	0.000018
2312	1	2.33846E-8	0.000018
2313	1	2.33846E-8	0.000018
2317	1	2.33846E-8	0.000018
2318	1	2.33846E-8	0.000018
2328	1	2.33846E-8	0.000018
2336	1	2.33846E-8	0.000018
2337	1	2.33846E-8	0.000018
2339	2	4.67692E-8	0.000018
2341	1	2.33846E-8	0.000018
2342	1	2.33846E-8	0.000018
2343	1	2.33846E-8	0.000018
2346	1	2.33846E-8	0.000018
2347	2	4.67692E-8	0.000018
2352	1	2.33846E-8	0.000018
2353	1	2.33846E-8	0.000018
2361	1	2.33846E-8	0.000018
2362	1	2.33846E-8	0.000018
2364	1	2.33846E-8	0.000017
2366	1	2.33846E-8	0.000017
2367	1	2.33846E-8	0.000017
2371	1	2.33846E-8	0.000017
2373	1	2.33846E-8	0.000017
2380	1	2.33846E-8	0.000017
2381	1	2.33846E-8	0.000017
2382	1	2.33846E-8	0.000017
2383	1	2.33846E-8	0.000017
2388	1	2.33846E-8	0.000017
2393	2	4.67692E-8	0.000017
2394	2	4.67692E-8	0.000017
2396	2	4.67692E-8	0.000017
2402	1	2.33846E-8	0.000017
2408	1	2.33846E-8	0.000017
2409	1	2.33846E-8	0.000017
2428	1	2.33846E-8	0.000017
2429	1	2.33846E-8	0.000017
2430	1	2.33846E-8	0.000017
2431	1	2.33846E-8	0.000017
2435	1	2.33846E-8	0.000017
2439	1	2.33846E-8	0.000017
2441	1	2.33846E-8	0.000017
2444	1	2.33846E-8	0.000017
2447	1	2.33846E-8	0.000017
2449	1	2.33846E-8	0.000017
2452	2	4.67692E-8	0.000017
2455	1	2.33846E-8	0.000017
2456	1	2.33846E-8	0.000017
2463	2	4.67692E-8	0.000017
2465	2	4.67692E-8	0.000017
2467	1	2.33846E-8	0.000017
2475	1	2.33846E-8	0.000017
2477	1	2.33846E-8	0.000017
2503	1	2.33846E-8	0.000017
2504	1	2.33846E-8	0.000017
2507	1	2.33846E-8	0.000017
2513	1	2.33846E-8	0.000016
2518	1	2.33846E-8	0.000016
2519	1	2.33846E-8	0.000016
2525	1	2.33846E-8	0.000016
2531	1	2.33846E-8	0.000016
2543	1	2.33846E-8	0.000016
2547	1	2.33846E-8	0.000016
2549	1	2.33846E-8	0.000016
2556	1	2.33846E-8	0.000016
2571	1	2.33846E-8	0.000016
2579	1	2.33846E-8	0.000016
2580	1	2.33846E-8	0.000016
2583	1	2.33846E-8	0.000016
2586	1	2.33846E-8	0.000016
2591	1	2.33846E-8	0.000016
2592	1	2.33846E-8	0.000016
2595	1	2.33846E-8	0.000016
2598	1	2.33846E-8	0.000016
2600	1	2.33846E-8	0.000016
2606	1	2.33846E-8	0.000016
2607	1	2.33846E-8	0.000016
2608	1	2.33846E-8	0.000016
2610	1	2.33846E-8	0.000016
2616	1	2.33846E-8	0.000016
2621	1	2.33846E-8	0.000016
2628	1	2.33846E-8	0.000016
2631	1	2.33846E-8	0.000016
2632	2	4.67692E-8	0.000016
2635	1	2.33846E-8	0.000016
2639	1	2.33846E-8	0.000016
2642	1	2.33846E-8	0.000016
2646	2	4.67692E-8	0.000016
2647	1	2.33846E-8	0.000016
2650	1	2.33846E-8	0.000016
2653	1	2.33846E-8	0.000016
2654	1	2.33846E-8	0.000016
2655	1	2.33846E-8	0.000016
2657	1	2.33846E-8	0.000016
2658	1	2.33846E-8	0.000016
2659	2	4.67692E-8	0.000016
2660	1	2.33846E-8	0.000015
2661	1	2.33846E-8	0.000015
2662	1	2.33846E-8	0.000015
2663	1	2.33846E-8	0.000015
2666	1	2.33846E-8	0.000015
2672	1	2.33846E-8	0.000015
2678	1	2.33846E-8	0.000015
2679	1	2.33846E-8	0.000015
2687	1	2.33846E-8	0.000015
2688	2	4.67692E-8	0.000015
2694	1	2.33846E-8	0.000015
2698	1	2.33846E-8	0.000015
2700	1	2.33846E-8	0.000015
2711	1	2.33846E-8	0.000015
2713	1	2.33846E-8	0.000015
2715	1	2.33846E-8	0.000015
2722	1	2.33846E-8	0.000015
2723	1	2.33846E-8	0.000015
2730	2	4.67692E-8	0.000015
2736	1	2.33846E-8	0.000015
2737	1	2.33846E-8	0.000015
2746	1	2.33846E-8	0.000015
2750	1	2.33846E-8	0.000015
2752	1	2.33846E-8	0.000015
2754	1	2.33846E-8	0.000015
2756	1	2.33846E-8	0.000015
2763	1	2.33846E-8	0.000015
2764	1	2.33846E-8	0.000015
2766	1	2.33846E-8	0.000015
2767	1	2.33846E-8	0.000015
2769	1	2.33846E-8	0.000015
2772	1	2.33846E-8	0.000015
2776	1	2.33846E-8	0.000015
2784	1	2.33846E-8	0.000015
2787	1	2.33846E-8	0.000015
2788	1	2.33846E-8	0.000015
2799	1	2.33846E-8	0.000015
2807	1	2.33846E-8	0.000015
2811	1	2.33846E-8	0.000015
2812	2	4.67692E-8	0.000015
2813	1	2.33846E-8	0.000014
2821	1	2.33846E-8	0.000014
2822	3	7.01538E-8	0.000014
2824	1	2.33846E-8	0.000014
2830	1	2.33846E-8	0.000014
2833	2	4.67692E-8	0.000014
2840	1	2.33846E-8	0.000014
2842	1	2.33846E-8	0.000014
2843	1	2.33846E-8	0.000014
2844	1	2.33846E-8	0.000014
2850	1	2.33846E-8	0.000014
2859	1	2.33846E-8	0.000014
2861	1	2.33846E-8	0.000014
2863	2	4.67692E-8	0.000014
2868	2	4.67692E-8	0.000014
2869	1	2.33846E-8	0.000014
2876	1	2.33846E-8	0.000014
2898	1	2.33846E-8	0.000014
2903	1	2.33846E-8	0.000014
2905	1	2.33846E-8	0.000014
2908	2	4.67692E-8	0.000014
2911	1	2.33846E-8	0.000014
2922	1	2.33846E-8	0.000014
2923	1	2.33846E-8	0.000014
2936	1	2.33846E-8	0.000014
2940	1	2.33846E-8	0.000014
2941	1	2.33846E-8	0.000014
2942	1	2.33846E-8	0.000014
2946	1	2.33846E-8	0.000014
2951	1	2.33846E-8	0.000014
2953	1	2.33846E-8	0.000014
2956	1	2.33846E-8	0.000014
2958	1	2.33846E-8	0.000014
2963	1	2.33846E-8	0.000014
2966	1	2.33846E-8	0.000014
2970	1	2.33846E-8	0.000014
2976	1	2.33846E-8	0.000013
2978	1	2.33846E-8	0.000013
2979	1	2.33846E-8	0.000013
2988	1	2.33846E-8	0.000013
2989	1	2.33846E-8	0.000013
2990	1	2.33846E-8	0.000013
2994	1	2.33846E-8	0.000013
2995	1	2.33846E-8	0.000013
2999	1	2.33846E-8	0.000013
3001	1	2.33846E-8	0.000013
3002	1	2.33846E-8	0.000013
3008	1	2.33846E-8	0.000013
3009	2	4.67692E-8	0.000013
3022	1	2.33846E-8	0.000013
3028	2	4.67692E-8	0.000013
3030	1	2.33846E-8	0.000013
3040	1	2.33846E-8	0.000013
3043	1	2.33846E-8	0.000013
3045	2	4.67692E-8	0.000013
3047	1	2.33846E-8	0.000013
3054	1	2.33846E-8	0.000013
3065	1	2.33846E-8	0.000013
3067	1	2.33846E-8	0.000013
3068	1	2.33846E-8	0.000013
3086	1	2.33846E-8	0.000013
3088	1	2.33846E-8	0.000013
3093	1	2.33846E-8	0.000013
3094	1	2.33846E-8	0.000013
3096	1	2.33846E-8	0.000013
3103	1	2.33846E-8	0.000013
3107	1	2.33846E-8	0.000013
3111	1	2.33846E-8	0.000013
3115	1	2.33846E-8	0.000013
3122	1	2.33846E-8	0.000013
3124	1	2.33846E-8	0.000013
3134	1	2.33846E-8	0.000013
3143	1	2.33846E-8	0.000013
3148	1	2.33846E-8	0.000013
3157	1	2.33846E-8	0.000013
3160	1	2.33846E-8	0.000013
3172	1	2.33846E-8	0.000012
3174	1	2.33846E-8	0.000012
3175	1	2.33846E-8	0.000012
3180	1	2.33846E-8	0.000012
3181	1	2.33846E-8	0.000012
3183	1	2.33846E-8	0.000012
3185	1	2.33846E-8	0.000012
3196	2	4.67692E-8	0.000012
3197	1	2.33846E-8	0.000012
3205	1	2.33846E-8	0.000012
3206	1	2.33846E-8	0.000012
3207	1	2.33846E-8	0.000012
3208	1	2.33846E-8	0.000012
3227	1	2.33846E-8	0.000012
3228	1	2.33846E-8	0.000012
3230	2	4.67692E-8	0.000012
3231	1	2.33846E-8	0.000012
3238	1	2.33846E-8	0.000012
3248	1	2.33846E-8	0.000012
3249	1	2.33846E-8	0.000012
3263	1	2.33846E-8	0.000012
