family_size	count	fraction	fraction_gt_or_eq_family_size
1128	1	3.06216E-8	0.000027
1129	1	3.06216E-8	0.000027
1130	1	3.06216E-8	0.000027
1133	1	3.06216E-8	0.000027
1135	1	3.06216E-8	0.000027
1136	1	3.06216E-8	0.000027
1137	1	3.06216E-8	0.000027
1139	1	3.06216E-8	0.000027
1145	2	6.12433E-8	0.000027
1147	2	6.12433E-8	0.000027
1148	3	9.18649E-8	0.000027
1154	1	3.06216E-8	0.000027
1155	1	3.06216E-8	0.000027
1158	1	3.06216E-8	0.000027
1160	1	3.06216E-8	0.000027
1161	3	9.18649E-8	0.000027
1163	1	3.06216E-8	0.000027
1164	1	3.06216E-8	0.000027
1172	1	3.06216E-8	0.000027
1173	1	3.06216E-8	0.000027
1176	1	3.06216E-8	0.000027
1177	1	3.06216E-8	0.000027
1179	3	9.18649E-8	0.000027
1180	3	9.18649E-8	0.000026
1181	1	3.06216E-8	0.000026
1188	1	3.06216E-8	0.000026
1192	1	3.06216E-8	0.000026
1194	1	3.06216E-8	0.000026
1197	2	6.12433E-8	0.000026
1198	2	6.12433E-8	0.000026
1201	1	3.06216E-8	0.000026
1202	1	3.06216E-8	0.000026
1203	1	3.06216E-8	0.000026
1204	3	9.18649E-8	0.000026
1206	1	3.06216E-8	0.000026
1207	1	3.06216E-8	0.000026
1209	2	6.12433E-8	0.000026
1211	1	3.06216E-8	0.000026
1213	1	3.06216E-8	0.000026
1215	1	3.06216E-8	0.000026
1216	1	3.06216E-8	0.000026
1217	1	3.06216E-8	0.000026
1219	3	9.18649E-8	0.000026
1222	1	3.06216E-8	0.000026
1224	1	3.06216E-8	0.000026
1227	1	3.06216E-8	0.000025
1229	1	3.06216E-8	0.000025
1230	1	3.06216E-8	0.000025
1231	1	3.06216E-8	0.000025
1232	2	6.12433E-8	0.000025
1233	1	3.06216E-8	0.000025
1239	1	3.06216E-8	0.000025
1240	1	3.06216E-8	0.000025
1242	1	3.06216E-8	0.000025
1245	1	3.06216E-8	0.000025
1248	1	3.06216E-8	0.000025
1255	1	3.06216E-8	0.000025
1260	1	3.06216E-8	0.000025
1262	1	3.06216E-8	0.000025
1264	1	3.06216E-8	0.000025
1270	2	6.12433E-8	0.000025
1273	1	3.06216E-8	0.000025
1279	2	6.12433E-8	0.000025
1281	2	6.12433E-8	0.000025
1282	1	3.06216E-8	0.000025
1284	1	3.06216E-8	0.000025
1285	1	3.06216E-8	0.000025
1286	2	6.12433E-8	0.000025
1287	1	3.06216E-8	0.000025
1289	2	6.12433E-8	0.000025
1293	1	3.06216E-8	0.000025
1294	1	3.06216E-8	0.000024
1295	2	6.12433E-8	0.000024
1297	1	3.06216E-8	0.000024
1299	1	3.06216E-8	0.000024
1303	2	6.12433E-8	0.000024
1305	1	3.06216E-8	0.000024
1311	1	3.06216E-8	0.000024
1313	1	3.06216E-8	0.000024
1315	1	3.06216E-8	0.000024
1333	1	3.06216E-8	0.000024
1339	2	6.12433E-8	0.000024
1340	2	6.12433E-8	0.000024
1343	1	3.06216E-8	0.000024
1344	1	3.06216E-8	0.000024
1346	1	3.06216E-8	0.000024
1349	1	3.06216E-8	0.000024
1350	1	3.06216E-8	0.000024
1351	1	3.06216E-8	0.000024
1352	1	3.06216E-8	0.000024
1353	1	3.06216E-8	0.000024
1355	1	3.06216E-8	0.000024
1356	1	3.06216E-8	0.000024
1357	1	3.06216E-8	0.000024
1364	1	3.06216E-8	0.000024
1368	1	3.06216E-8	0.000024
1369	2	6.12433E-8	0.000024
1370	1	3.06216E-8	0.000024
1371	3	9.18649E-8	0.000024
1378	1	3.06216E-8	0.000023
1383	2	6.12433E-8	0.000023
1385	1	3.06216E-8	0.000023
1386	1	3.06216E-8	0.000023
1391	2	6.12433E-8	0.000023
1392	1	3.06216E-8	0.000023
1393	1	3.06216E-8	0.000023
1398	1	3.06216E-8	0.000023
1399	3	9.18649E-8	0.000023
1401	2	6.12433E-8	0.000023
1408	1	3.06216E-8	0.000023
1410	1	3.06216E-8	0.000023
1411	2	6.12433E-8	0.000023
1413	1	3.06216E-8	0.000023
1414	1	3.06216E-8	0.000023
1415	1	3.06216E-8	0.000023
1418	1	3.06216E-8	0.000023
1427	1	3.06216E-8	0.000023
1428	1	3.06216E-8	0.000023
1432	1	3.06216E-8	0.000023
1433	1	3.06216E-8	0.000023
1438	1	3.06216E-8	0.000023
1442	1	3.06216E-8	0.000023
1443	2	6.12433E-8	0.000023
1444	1	3.06216E-8	0.000022
1450	1	3.06216E-8	0.000022
1451	1	3.06216E-8	0.000022
1452	1	3.06216E-8	0.000022
1458	1	3.06216E-8	0.000022
1464	1	3.06216E-8	0.000022
1468	1	3.06216E-8	0.000022
1472	3	9.18649E-8	0.000022
1473	1	3.06216E-8	0.000022
1480	1	3.06216E-8	0.000022
1483	1	3.06216E-8	0.000022
1488	1	3.06216E-8	0.000022
1492	1	3.06216E-8	0.000022
1493	1	3.06216E-8	0.000022
1496	1	3.06216E-8	0.000022
1497	1	3.06216E-8	0.000022
1499	1	3.06216E-8	0.000022
1500	2	6.12433E-8	0.000022
1501	1	3.06216E-8	0.000022
1505	1	3.06216E-8	0.000022
1509	1	3.06216E-8	0.000022
1511	1	3.06216E-8	0.000022
1512	1	3.06216E-8	0.000022
1513	1	3.06216E-8	0.000022
1515	1	3.06216E-8	0.000022
1517	1	3.06216E-8	0.000022
1523	2	6.12433E-8	0.000022
1527	1	3.06216E-8	0.000022
1532	1	3.06216E-8	0.000021
1534	1	3.06216E-8	0.000021
1542	1	3.06216E-8	0.000021
1543	1	3.06216E-8	0.000021
1547	1	3.06216E-8	0.000021
1549	1	3.06216E-8	0.000021
1550	1	3.06216E-8	0.000021
1551	1	3.06216E-8	0.000021
1553	1	3.06216E-8	0.000021
1569	1	3.06216E-8	0.000021
1570	1	3.06216E-8	0.000021
1574	1	3.06216E-8	0.000021
1575	1	3.06216E-8	0.000021
1578	1	3.06216E-8	0.000021
1582	1	3.06216E-8	0.000021
1589	1	3.06216E-8	0.000021
1595	1	3.06216E-8	0.000021
1598	1	3.06216E-8	0.000021
1599	1	3.06216E-8	0.000021
1601	1	3.06216E-8	0.000021
1603	1	3.06216E-8	0.000021
1605	1	3.06216E-8	0.000021
1606	2	6.12433E-8	0.000021
1614	2	6.12433E-8	0.000021
1627	1	3.06216E-8	0.000021
1628	1	3.06216E-8	0.000021
1633	1	3.06216E-8	0.000021
1638	1	3.06216E-8	0.000021
1640	1	3.06216E-8	0.000021
1641	1	3.06216E-8	0.000021
1643	2	6.12433E-8	0.000021
1645	1	3.06216E-8	0.00002
1650	1	3.06216E-8	0.00002
1651	2	6.12433E-8	0.00002
1652	1	3.06216E-8	0.00002
1655	2	6.12433E-8	0.00002
1657	1	3.06216E-8	0.00002
1663	2	6.12433E-8	0.00002
1665	1	3.06216E-8	0.00002
1671	1	3.06216E-8	0.00002
1674	1	3.06216E-8	0.00002
1678	1	3.06216E-8	0.00002
1689	1	3.06216E-8	0.00002
1693	1	3.06216E-8	0.00002
1695	2	6.12433E-8	0.00002
1704	1	3.06216E-8	0.00002
1705	1	3.06216E-8	0.00002
1708	1	3.06216E-8	0.00002
1717	1	3.06216E-8	0.00002
1718	1	3.06216E-8	0.00002
1724	1	3.06216E-8	0.00002
1726	1	3.06216E-8	0.00002
1729	1	3.06216E-8	0.00002
1732	1	3.06216E-8	0.00002
1735	1	3.06216E-8	0.00002
1742	1	3.06216E-8	0.00002
1744	1	3.06216E-8	0.00002
1750	1	3.06216E-8	0.00002
1753	1	3.06216E-8	0.00002
1754	1	3.06216E-8	0.000019
1755	2	6.12433E-8	0.000019
1758	1	3.06216E-8	0.000019
1763	3	9.18649E-8	0.000019
1765	1	3.06216E-8	0.000019
1766	1	3.06216E-8	0.000019
1767	1	3.06216E-8	0.000019
1768	1	3.06216E-8	0.000019
1776	1	3.06216E-8	0.000019
1778	1	3.06216E-8	0.000019
1779	1	3.06216E-8	0.000019
1780	1	3.06216E-8	0.000019
1782	1	3.06216E-8	0.000019
1787	2	6.12433E-8	0.000019
1794	1	3.06216E-8	0.000019
1796	1	3.06216E-8	0.000019
1797	1	3.06216E-8	0.000019
1800	1	3.06216E-8	0.000019
1802	1	3.06216E-8	0.000019
1809	1	3.06216E-8	0.000019
1817	2	6.12433E-8	0.000019
1822	1	3.06216E-8	0.000019
1826	1	3.06216E-8	0.000019
1835	1	3.06216E-8	0.000019
1840	1	3.06216E-8	0.000019
1845	1	3.06216E-8	0.000019
1858	1	3.06216E-8	0.000019
1859	1	3.06216E-8	0.000018
1860	2	6.12433E-8	0.000018
1864	2	6.12433E-8	0.000018
1867	1	3.06216E-8	0.000018
1868	1	3.06216E-8	0.000018
1871	1	3.06216E-8	0.000018
1881	1	3.06216E-8	0.000018
1891	1	3.06216E-8	0.000018
1896	1	3.06216E-8	0.000018
1902	1	3.06216E-8	0.000018
1907	1	3.06216E-8	0.000018
1911	1	3.06216E-8	0.000018
1913	1	3.06216E-8	0.000018
1914	1	3.06216E-8	0.000018
1921	1	3.06216E-8	0.000018
1927	1	3.06216E-8	0.000018
1931	1	3.06216E-8	0.000018
1934	1	3.06216E-8	0.000018
1940	1	3.06216E-8	0.000018
1943	1	3.06216E-8	0.000018
1955	1	3.06216E-8	0.000018
1956	1	3.06216E-8	0.000018
1961	2	6.12433E-8	0.000018
1972	1	3.06216E-8	0.000018
1977	1	3.06216E-8	0.000018
1978	1	3.06216E-8	0.000018
1979	1	3.06216E-8	0.000018
1987	1	3.06216E-8	0.000018
1988	1	3.06216E-8	0.000018
1989	1	3.06216E-8	0.000018
2000	1	3.06216E-8	0.000017
2001	1	3.06216E-8	0.000017
2021	1	3.06216E-8	0.000017
2022	1	3.06216E-8	0.000017
2027	1	3.06216E-8	0.000017
2041	1	3.06216E-8	0.000017
2044	1	3.06216E-8	0.000017
2049	1	3.06216E-8	0.000017
2051	1	3.06216E-8	0.000017
2056	1	3.06216E-8	0.000017
2062	2	6.12433E-8	0.000017
2063	1	3.06216E-8	0.000017
2064	1	3.06216E-8	0.000017
2065	1	3.06216E-8	0.000017
2074	2	6.12433E-8	0.000017
2078	1	3.06216E-8	0.000017
2087	1	3.06216E-8	0.000017
2089	2	6.12433E-8	0.000017
2098	1	3.06216E-8	0.000017
2108	1	3.06216E-8	0.000017
2115	1	3.06216E-8	0.000017
2121	1	3.06216E-8	0.000017
2122	1	3.06216E-8	0.000017
2123	1	3.06216E-8	0.000017
2124	1	3.06216E-8	0.000017
2125	1	3.06216E-8	0.000017
2133	1	3.06216E-8	0.000017
2140	1	3.06216E-8	0.000017
2146	1	3.06216E-8	0.000017
2151	2	6.12433E-8	0.000017
2156	1	3.06216E-8	0.000016
2161	1	3.06216E-8	0.000016
2162	1	3.06216E-8	0.000016
2170	2	6.12433E-8	0.000016
2174	1	3.06216E-8	0.000016
2177	1	3.06216E-8	0.000016
2186	2	6.12433E-8	0.000016
2191	1	3.06216E-8	0.000016
2193	1	3.06216E-8	0.000016
2198	1	3.06216E-8	0.000016
2199	1	3.06216E-8	0.000016
2201	1	3.06216E-8	0.000016
2203	1	3.06216E-8	0.000016
2209	3	9.18649E-8	0.000016
2222	1	3.06216E-8	0.000016
2227	1	3.06216E-8	0.000016
2228	1	3.06216E-8	0.000016
2229	1	3.06216E-8	0.000016
2234	1	3.06216E-8	0.000016
2241	2	6.12433E-8	0.000016
2243	1	3.06216E-8	0.000016
2244	1	3.06216E-8	0.000016
2250	2	6.12433E-8	0.000016
2251	1	3.06216E-8	0.000016
2253	1	3.06216E-8	0.000016
2255	1	3.06216E-8	0.000015
2260	1	3.06216E-8	0.000015
2270	1	3.06216E-8	0.000015
2277	1	3.06216E-8	0.000015
2280	1	3.06216E-8	0.000015
2282	1	3.06216E-8	0.000015
2290	1	3.06216E-8	0.000015
2297	1	3.06216E-8	0.000015
2314	1	3.06216E-8	0.000015
2318	1	3.06216E-8	0.000015
2320	1	3.06216E-8	0.000015
2334	1	3.06216E-8	0.000015
2335	2	6.12433E-8	0.000015
2336	1	3.06216E-8	0.000015
2339	1	3.06216E-8	0.000015
2344	1	3.06216E-8	0.000015
2346	1	3.06216E-8	0.000015
2351	1	3.06216E-8	0.000015
2358	1	3.06216E-8	0.000015
2359	1	3.06216E-8	0.000015
2362	1	3.06216E-8	0.000015
2363	1	3.06216E-8	0.000015
2368	1	3.06216E-8	0.000015
2375	1	3.06216E-8	0.000015
2390	1	3.06216E-8	0.000015
2396	3	9.18649E-8	0.000015
2397	1	3.06216E-8	0.000015
2403	2	6.12433E-8	0.000015
2407	1	3.06216E-8	0.000015
2415	1	3.06216E-8	0.000014
2417	1	3.06216E-8	0.000014
2425	1	3.06216E-8	0.000014
2426	1	3.06216E-8	0.000014
2434	1	3.06216E-8	0.000014
2435	1	3.06216E-8	0.000014
2438	1	3.06216E-8	0.000014
2442	1	3.06216E-8	0.000014
2447	1	3.06216E-8	0.000014
2451	1	3.06216E-8	0.000014
2456	1	3.06216E-8	0.000014
2463	1	3.06216E-8	0.000014
2469	1	3.06216E-8	0.000014
2473	1	3.06216E-8	0.000014
2488	1	3.06216E-8	0.000014
2492	1	3.06216E-8	0.000014
2496	1	3.06216E-8	0.000014
2498	1	3.06216E-8	0.000014
2514	1	3.06216E-8	0.000014
2515	1	3.06216E-8	0.000014
2518	1	3.06216E-8	0.000014
2527	1	3.06216E-8	0.000014
2533	1	3.06216E-8	0.000014
2541	1	3.06216E-8	0.000014
2547	1	3.06216E-8	0.000014
2561	1	3.06216E-8	0.000014
2567	2	6.12433E-8	0.000014
2568	1	3.06216E-8	0.000014
2573	1	3.06216E-8	0.000014
2584	1	3.06216E-8	0.000014
2590	3	9.18649E-8	0.000014
2626	1	3.06216E-8	0.000013
2629	1	3.06216E-8	0.000013
2634	1	3.06216E-8	0.000013
2636	1	3.06216E-8	0.000013
2647	1	3.06216E-8	0.000013
2648	1	3.06216E-8	0.000013
2649	1	3.06216E-8	0.000013
2658	1	3.06216E-8	0.000013
2660	1	3.06216E-8	0.000013
2662	1	3.06216E-8	0.000013
2667	1	3.06216E-8	0.000013
2673	1	3.06216E-8	0.000013
2683	1	3.06216E-8	0.000013
2684	1	3.06216E-8	0.000013
2692	1	3.06216E-8	0.000013
2698	1	3.06216E-8	0.000013
2701	1	3.06216E-8	0.000013
2702	1	3.06216E-8	0.000013
2705	1	3.06216E-8	0.000013
2711	2	6.12433E-8	0.000013
2721	1	3.06216E-8	0.000013
2731	1	3.06216E-8	0.000013
2734	2	6.12433E-8	0.000013
2750	1	3.06216E-8	0.000013
2759	1	3.06216E-8	0.000013
2773	1	3.06216E-8	0.000013
2793	1	3.06216E-8	0.000013
2798	1	3.06216E-8	0.000013
2801	1	3.06216E-8	0.000013
2807	1	3.06216E-8	0.000012
2815	1	3.06216E-8	0.000012
2826	1	3.06216E-8	0.000012
2827	1	3.06216E-8	0.000012
2829	1	3.06216E-8	0.000012
2847	1	3.06216E-8	0.000012
2862	1	3.06216E-8	0.000012
2863	1	3.06216E-8	0.000012
2887	1	3.06216E-8	0.000012
2895	1	3.06216E-8	0.000012
2897	1	3.06216E-8	0.000012
2902	1	3.06216E-8	0.000012
2909	1	3.06216E-8	0.000012
2912	1	3.06216E-8	0.000012
2915	1	3.06216E-8	0.000012
2917	1	3.06216E-8	0.000012
2926	2	6.12433E-8	0.000012
2933	1	3.06216E-8	0.000012
2938	1	3.06216E-8	0.000012
2944	2	6.12433E-8	0.000012
2953	1	3.06216E-8	0.000012
2955	1	3.06216E-8	0.000012
2960	1	3.06216E-8	0.000012
2965	1	3.06216E-8	0.000012
2967	1	3.06216E-8	0.000012
2970	2	6.12433E-8	0.000012
2978	1	3.06216E-8	0.000012
2987	1	3.06216E-8	0.000012
2989	1	3.06216E-8	0.000012
3004	1	3.06216E-8	0.000012
3012	2	6.12433E-8	0.000011
3016	1	3.06216E-8	0.000011
3017	1	3.06216E-8	0.000011
3020	1	3.06216E-8	0.000011
3024	1	3.06216E-8	0.000011
3033	1	3.06216E-8	0.000011
3039	1	3.06216E-8	0.000011
3049	1	3.06216E-8	0.000011
3050	1	3.06216E-8	0.000011
3051	1	3.06216E-8	0.000011
3052	1	3.06216E-8	0.000011
3054	1	3.06216E-8	0.000011
3062	2	6.12433E-8	0.000011
3073	2	6.12433E-8	0.000011
3087	1	3.06216E-8	0.000011
3090	1	3.06216E-8	0.000011
3096	1	3.06216E-8	0.000011
3099	1	3.06216E-8	0.000011
3105	1	3.06216E-8	0.000011
3107	1	3.06216E-8	0.000011
3124	1	3.06216E-8	0.000011
3133	1	3.06216E-8	0.000011
3136	1	3.06216E-8	0.000011
3157	1	3.06216E-8	0.000011
3168	1	3.06216E-8	0.000011
3187	1	3.06216E-8	0.000011
3192	2	6.12433E-8	0.000011
3196	1	3.06216E-8	0.000011
3201	1	3.06216E-8	0.000011
3206	1	3.06216E-8	0.00001
3218	1	3.06216E-8	0.00001
3228	1	3.06216E-8	0.00001
3259	1	3.06216E-8	0.00001
3262	1	3.06216E-8	0.00001
3270	1	3.06216E-8	0.00001
3282	1	3.06216E-8	0.00001
3286	1	3.06216E-8	0.00001
3297	1	3.06216E-8	0.00001
3298	1	3.06216E-8	0.00001
3308	1	3.06216E-8	0.00001
3311	1	3.06216E-8	0.00001
3314	2	6.12433E-8	0.00001
3319	1	3.06216E-8	0.00001
3325	1	3.06216E-8	0.00001
3327	1	3.06216E-8	9.98266E-6
3337	1	3.06216E-8	9.95204E-6
3349	1	3.06216E-8	9.92141E-6
3351	1	3.06216E-8	9.89079E-6
3362	1	3.06216E-8	9.86017E-6
3363	1	3.06216E-8	9.82955E-6
3365	1	3.06216E-8	9.79893E-6
3367	1	3.06216E-8	9.76831E-6
3372	1	3.06216E-8	9.73768E-6
3374	1	3.06216E-8	9.70706E-6
3405	1	3.06216E-8	9.67644E-6
3409	1	3.06216E-8	9.64582E-6
3418	1	3.06216E-8	9.6152E-6
3419	1	3.06216E-8	9.58458E-6
3428	1	3.06216E-8	9.55395E-6
3443	1	3.06216E-8	9.52333E-6
3460	1	3.06216E-8	9.49271E-6
3482	1	3.06216E-8	9.46209E-6
3487	1	3.06216E-8	9.43147E-6
3489	1	3.06216E-8	9.40085E-6
3491	1	3.06216E-8	9.37022E-6
3498	1	3.06216E-8	9.3396E-6
3519	1	3.06216E-8	9.30898E-6
3528	1	3.06216E-8	9.27836E-6
3538	1	3.06216E-8	9.24774E-6
3567	1	3.06216E-8	9.21712E-6
3575	1	3.06216E-8	9.18649E-6
3577	1	3.06216E-8	9.15587E-6
3585	1	3.06216E-8	9.12525E-6
3606	1	3.06216E-8	9.09463E-6
3609	1	3.06216E-8	9.06401E-6
3621	1	3.06216E-8	9.03339E-6
3626	1	3.06216E-8	9.00276E-6
3639	1	3.06216E-8	8.97214E-6
3644	1	3.06216E-8	8.94152E-6
3645	1	3.06216E-8	8.9109E-6
3666	1	3.06216E-8	8.88028E-6
3672	1	3.06216E-8	8.84966E-6
3678	2	6.12433E-8	8.81904E-6
3689	1	3.06216E-8	8.75779E-6
3699	1	3.06216E-8	8.72717E-6
3710	1	3.06216E-8	8.69655E-6
3719	1	3.06216E-8	8.66593E-6
3732	1	3.06216E-8	8.63531E-6
3747	1	3.06216E-8	8.60468E-6
3768	1	3.06216E-8	8.57406E-6
3784	1	3.06216E-8	8.54344E-6
3790	1	3.06216E-8	8.51282E-6
3792	1	3.06216E-8	8.4822E-6
3809	1	3.06216E-8	8.45158E-6
3810	1	3.06216E-8	8.42095E-6
3813	1	3.06216E-8	8.39033E-6
3835	1	3.06216E-8	8.35971E-6
3838	1	3.06216E-8	8.32909E-6
3852	2	6.12433E-8	8.29847E-6
3854	1	3.06216E-8	8.23722E-6
3865	1	3.06216E-8	8.2066E-6
3871	1	3.06216E-8	8.17598E-6
3878	1	3.06216E-8	8.14536E-6
3880	1	3.06216E-8	8.11474E-6
3885	1	3.06216E-8	8.08412E-6
3888	1	3.06216E-8	8.05349E-6
3913	1	3.06216E-8	8.02287E-6
3915	1	3.06216E-8	7.99225E-6
3931	1	3.06216E-8	7.96163E-6
3944	1	3.06216E-8	7.93101E-6
3955	1	3.06216E-8	7.90039E-6
3969	1	3.06216E-8	7.86976E-6
3989	1	3.06216E-8	7.83914E-6
3993	1	3.06216E-8	7.80852E-6
3996	1	3.06216E-8	7.7779E-6
4020	1	3.06216E-8	7.74728E-6
4038	1	3.06216E-8	7.71666E-6
4040	1	3.06216E-8	7.68603E-6
4041	1	3.06216E-8	7.65541E-6
4053	1	3.06216E-8	7.62479E-6
4062	1	3.06216E-8	7.59417E-6
4093	1	3.06216E-8	7.56355E-6
4123	1	3.06216E-8	7.53293E-6
4125	1	3.06216E-8	7.5023E-6
4133	1	3.06216E-8	7.47168E-6
4137	1	3.06216E-8	7.44106E-6
4140	1	3.06216E-8	7.41044E-6
4153	1	3.06216E-8	7.37982E-6
4163	1	3.06216E-8	7.3492E-6
4222	1	3.06216E-8	7.31857E-6
4231	1	3.06216E-8	7.28795E-6
4242	1	3.06216E-8	7.25733E-6
4254	1	3.06216E-8	7.22671E-6
4257	1	3.06216E-8	7.19609E-6
4263	1	3.06216E-8	7.16547E-6
4276	1	3.06216E-8	7.13484E-6
4311	1	3.06216E-8	7.10422E-6
4331	2	6.12433E-8	7.0736E-6
4349	1	3.06216E-8	7.01236E-6
4367	1	3.06216E-8	6.98174E-6
4395	1	3.06216E-8	6.95111E-6
4431	1	3.06216E-8	6.92049E-6
4464	1	3.06216E-8	6.88987E-6
4475	1	3.06216E-8	6.85925E-6
4478	1	3.06216E-8	6.82863E-6
4485	1	3.06216E-8	6.79801E-6
4487	1	3.06216E-8	6.76738E-6
4498	1	3.06216E-8	6.73676E-6
4508	1	3.06216E-8	6.70614E-6
4519	1	3.06216E-8	6.67552E-6
4525	1	3.06216E-8	6.6449E-6
4533	1	3.06216E-8	6.61428E-6
4560	1	3.06216E-8	6.58365E-6
4570	1	3.06216E-8	6.55303E-6
4583	1	3.06216E-8	6.52241E-6
4588	1	3.06216E-8	6.49179E-6
4597	1	3.06216E-8	6.46117E-6
4616	1	3.06216E-8	6.43055E-6
4627	1	3.06216E-8	6.39992E-6
4633	1	3.06216E-8	6.3693E-6
4636	1	3.06216E-8	6.33868E-6
4642	1	3.06216E-8	6.30806E-6
4647	1	3.06216E-8	6.27744E-6
4649	1	3.06216E-8	6.24682E-6
4664	1	3.06216E-8	6.21619E-6
4665	1	3.06216E-8	6.18557E-6
4674	1	3.06216E-8	6.15495E-6
4704	1	3.06216E-8	6.12433E-6
4706	1	3.06216E-8	6.09371E-6
4713	1	3.06216E-8	6.06309E-6
4734	1	3.06216E-8	6.03246E-6
4736	1	3.06216E-8	6.00184E-6
4737	1	3.06216E-8	5.97122E-6
4761	1	3.06216E-8	5.9406E-6
4794	1	3.06216E-8	5.90998E-6
4813	1	3.06216E-8	5.87936E-6
4816	1	3.06216E-8	5.84874E-6
4826	1	3.06216E-8	5.81811E-6
4834	1	3.06216E-8	5.78749E-6
4887	1	3.06216E-8	5.75687E-6
4897	1	3.06216E-8	5.72625E-6
4962	1	3.06216E-8	5.69563E-6
4965	1	3.06216E-8	5.66501E-6
4966	1	3.06216E-8	5.63438E-6
4978	1	3.06216E-8	5.60376E-6
4983	2	6.12433E-8	5.57314E-6
4994	1	3.06216E-8	5.5119E-6
4995	1	3.06216E-8	5.48128E-6
5032	1	3.06216E-8	5.45065E-6
5048	1	3.06216E-8	5.42003E-6
5050	1	3.06216E-8	5.38941E-6
5055	1	3.06216E-8	5.35879E-6
5085	1	3.06216E-8	5.32817E-6
5102	1	3.06216E-8	5.29755E-6
5131	1	3.06216E-8	5.26692E-6
5167	1	3.06216E-8	5.2363E-6
5197	1	3.06216E-8	5.20568E-6
5211	1	3.06216E-8	5.17506E-6
5220	1	3.06216E-8	5.14444E-6
5240	1	3.06216E-8	5.11382E-6
5256	1	3.06216E-8	5.08319E-6
5282	1	3.06216E-8	5.05257E-6
5298	1	3.06216E-8	5.02195E-6
5314	1	3.06216E-8	4.99133E-6
5332	1	3.06216E-8	4.96071E-6
5339	1	3.06216E-8	4.93009E-6
5355	1	3.06216E-8	4.89946E-6
5464	1	3.06216E-8	4.86884E-6
5465	1	3.06216E-8	4.83822E-6
5509	1	3.06216E-8	4.8076E-6
5513	1	3.06216E-8	4.77698E-6
5517	1	3.06216E-8	4.74636E-6
5531	1	3.06216E-8	4.71573E-6
5566	1	3.06216E-8	4.68511E-6
5573	1	3.06216E-8	4.65449E-6
5581	1	3.06216E-8	4.62387E-6
5594	1	3.06216E-8	4.59325E-6
5618	1	3.06216E-8	4.56263E-6
5630	1	3.06216E-8	4.532E-6
5651	1	3.06216E-8	4.50138E-6
5667	1	3.06216E-8	4.47076E-6
5687	1	3.06216E-8	4.44014E-6
5692	2	6.12433E-8	4.40952E-6
5701	1	3.06216E-8	4.34827E-6
5719	1	3.06216E-8	4.31765E-6
5755	1	3.06216E-8	4.28703E-6
5762	2	6.12433E-8	4.25641E-6
5774	1	3.06216E-8	4.19517E-6
5779	1	3.06216E-8	4.16454E-6
5837	1	3.06216E-8	4.13392E-6
5874	1	3.06216E-8	4.1033E-6
5885	1	3.06216E-8	4.07268E-6
5889	1	3.06216E-8	4.04206E-6
5896	1	3.06216E-8	4.01144E-6
5926	1	3.06216E-8	3.98081E-6
5927	1	3.06216E-8	3.95019E-6
5943	1	3.06216E-8	3.91957E-6
5960	1	3.06216E-8	3.88895E-6
5969	1	3.06216E-8	3.85833E-6
5996	1	3.06216E-8	3.82771E-6
6055	1	3.06216E-8	3.79708E-6
6142	1	3.06216E-8	3.76646E-6
6182	1	3.06216E-8	3.73584E-6
6215	1	3.06216E-8	3.70522E-6
6259	1	3.06216E-8	3.6746E-6
6264	1	3.06216E-8	3.64398E-6
6315	1	3.06216E-8	3.61335E-6
6356	1	3.06216E-8	3.58273E-6
6371	1	3.06216E-8	3.55211E-6
6409	1	3.06216E-8	3.52149E-6
6414	1	3.06216E-8	3.49087E-6
6631	1	3.06216E-8	3.46025E-6
6696	1	3.06216E-8	3.42962E-6
6697	1	3.06216E-8	3.399E-6
6703	1	3.06216E-8	3.36838E-6
6758	1	3.06216E-8	3.33776E-6
6851	1	3.06216E-8	3.30714E-6
6876	1	3.06216E-8	3.27652E-6
6919	1	3.06216E-8	3.24589E-6
6967	1	3.06216E-8	3.21527E-6
6976	1	3.06216E-8	3.18465E-6
7013	1	3.06216E-8	3.15403E-6
7022	1	3.06216E-8	3.12341E-6
7064	1	3.06216E-8	3.09279E-6
7107	1	3.06216E-8	3.06216E-6
7110	1	3.06216E-8	3.03154E-6
7182	1	3.06216E-8	3.00092E-6
7232	1	3.06216E-8	2.9703E-6
7260	1	3.06216E-8	2.93968E-6
7265	1	3.06216E-8	2.90906E-6
7285	1	3.06216E-8	2.87844E-6
7325	1	3.06216E-8	2.84781E-6
7439	1	3.06216E-8	2.81719E-6
7447	1	3.06216E-8	2.78657E-6
7463	1	3.06216E-8	2.75595E-6
7496	1	3.06216E-8	2.72533E-6
7541	1	3.06216E-8	2.69471E-6
7544	1	3.06216E-8	2.66408E-6
7580	1	3.06216E-8	2.63346E-6
7689	1	3.06216E-8	2.60284E-6
7858	1	3.06216E-8	2.57222E-6
7933	1	3.06216E-8	2.5416E-6
7955	1	3.06216E-8	2.51098E-6
7973	1	3.06216E-8	2.48035E-6
8016	1	3.06216E-8	2.44973E-6
8113	1	3.06216E-8	2.41911E-6
8170	1	3.06216E-8	2.38849E-6
8211	1	3.06216E-8	2.35787E-6
8215	1	3.06216E-8	2.32725E-6
8383	1	3.06216E-8	2.29662E-6
8385	1	3.06216E-8	2.266E-6
8471	1	3.06216E-8	2.23538E-6
8480	1	3.06216E-8	2.20476E-6
