family_size	count	fraction	fraction_gt_or_eq_family_size
978	2	5.17858E-8	0.000034
979	1	2.58929E-8	0.000034
981	1	2.58929E-8	0.000034
982	1	2.58929E-8	0.000034
985	2	5.17858E-8	0.000034
988	1	2.58929E-8	0.000034
990	1	2.58929E-8	0.000034
992	2	5.17858E-8	0.000034
993	2	5.17858E-8	0.000034
994	2	5.17858E-8	0.000034
995	2	5.17858E-8	0.000034
996	2	5.17858E-8	0.000034
997	3	7.76787E-8	0.000034
998	2	5.17858E-8	0.000034
999	2	5.17858E-8	0.000034
1000	1	2.58929E-8	0.000034
1003	3	7.76787E-8	0.000034
1004	1	2.58929E-8	0.000034
1008	1	2.58929E-8	0.000034
1009	2	5.17858E-8	0.000034
1014	1	2.58929E-8	0.000034
1015	2	5.17858E-8	0.000034
1016	2	5.17858E-8	0.000033
1017	4	1.03572E-7	0.000033
1018	2	5.17858E-8	0.000033
1019	2	5.17858E-8	0.000033
1020	1	2.58929E-8	0.000033
1021	1	2.58929E-8	0.000033
1022	1	2.58929E-8	0.000033
1023	2	5.17858E-8	0.000033
1024	1	2.58929E-8	0.000033
1025	1	2.58929E-8	0.000033
1026	1	2.58929E-8	0.000033
1027	1	2.58929E-8	0.000033
1028	2	5.17858E-8	0.000033
1029	2	5.17858E-8	0.000033
1030	2	5.17858E-8	0.000033
1035	1	2.58929E-8	0.000033
1036	2	5.17858E-8	0.000033
1038	1	2.58929E-8	0.000033
1039	1	2.58929E-8	0.000033
1042	1	2.58929E-8	0.000033
1044	6	1.55357E-7	0.000033
1045	1	2.58929E-8	0.000033
1047	1	2.58929E-8	0.000032
1048	1	2.58929E-8	0.000032
1049	2	5.17858E-8	0.000032
1053	2	5.17858E-8	0.000032
1054	2	5.17858E-8	0.000032
1057	1	2.58929E-8	0.000032
1062	1	2.58929E-8	0.000032
1064	2	5.17858E-8	0.000032
1069	3	7.76787E-8	0.000032
1070	2	5.17858E-8	0.000032
1073	1	2.58929E-8	0.000032
1074	1	2.58929E-8	0.000032
1077	1	2.58929E-8	0.000032
1078	2	5.17858E-8	0.000032
1084	1	2.58929E-8	0.000032
1085	2	5.17858E-8	0.000032
1086	1	2.58929E-8	0.000032
1087	1	2.58929E-8	0.000032
1088	2	5.17858E-8	0.000032
1089	1	2.58929E-8	0.000032
1090	1	2.58929E-8	0.000032
1092	1	2.58929E-8	0.000032
1095	2	5.17858E-8	0.000032
1099	1	2.58929E-8	0.000032
1100	1	2.58929E-8	0.000032
1102	2	5.17858E-8	0.000032
1103	1	2.58929E-8	0.000032
1105	1	2.58929E-8	0.000031
1109	1	2.58929E-8	0.000031
1110	1	2.58929E-8	0.000031
1111	1	2.58929E-8	0.000031
1112	1	2.58929E-8	0.000031
1113	2	5.17858E-8	0.000031
1114	1	2.58929E-8	0.000031
1115	1	2.58929E-8	0.000031
1116	2	5.17858E-8	0.000031
1121	1	2.58929E-8	0.000031
1124	1	2.58929E-8	0.000031
1125	2	5.17858E-8	0.000031
1129	1	2.58929E-8	0.000031
1133	2	5.17858E-8	0.000031
1135	3	7.76787E-8	0.000031
1137	1	2.58929E-8	0.000031
1138	1	2.58929E-8	0.000031
1140	1	2.58929E-8	0.000031
1142	1	2.58929E-8	0.000031
1143	1	2.58929E-8	0.000031
1144	3	7.76787E-8	0.000031
1145	1	2.58929E-8	0.000031
1149	1	2.58929E-8	0.000031
1150	1	2.58929E-8	0.000031
1153	3	7.76787E-8	0.000031
1154	1	2.58929E-8	0.000031
1156	1	2.58929E-8	0.000031
1157	1	2.58929E-8	0.000031
1159	1	2.58929E-8	0.000031
1160	1	2.58929E-8	0.00003
1161	1	2.58929E-8	0.00003
1164	2	5.17858E-8	0.00003
1165	1	2.58929E-8	0.00003
1169	1	2.58929E-8	0.00003
1171	3	7.76787E-8	0.00003
1172	1	2.58929E-8	0.00003
1173	1	2.58929E-8	0.00003
1176	1	2.58929E-8	0.00003
1177	1	2.58929E-8	0.00003
1178	1	2.58929E-8	0.00003
1179	2	5.17858E-8	0.00003
1183	1	2.58929E-8	0.00003
1184	1	2.58929E-8	0.00003
1188	1	2.58929E-8	0.00003
1189	3	7.76787E-8	0.00003
1191	1	2.58929E-8	0.00003
1194	1	2.58929E-8	0.00003
1196	1	2.58929E-8	0.00003
1200	3	7.76787E-8	0.00003
1202	2	5.17858E-8	0.00003
1203	1	2.58929E-8	0.00003
1204	2	5.17858E-8	0.00003
1205	2	5.17858E-8	0.00003
1209	2	5.17858E-8	0.00003
1213	2	5.17858E-8	0.00003
1214	1	2.58929E-8	0.000029
1220	1	2.58929E-8	0.000029
1221	3	7.76787E-8	0.000029
1222	1	2.58929E-8	0.000029
1226	1	2.58929E-8	0.000029
1232	1	2.58929E-8	0.000029
1233	1	2.58929E-8	0.000029
1237	2	5.17858E-8	0.000029
1238	1	2.58929E-8	0.000029
1239	1	2.58929E-8	0.000029
1242	1	2.58929E-8	0.000029
1248	1	2.58929E-8	0.000029
1250	1	2.58929E-8	0.000029
1251	2	5.17858E-8	0.000029
1254	2	5.17858E-8	0.000029
1256	1	2.58929E-8	0.000029
1258	1	2.58929E-8	0.000029
1259	1	2.58929E-8	0.000029
1262	3	7.76787E-8	0.000029
1265	1	2.58929E-8	0.000029
1266	2	5.17858E-8	0.000029
1267	1	2.58929E-8	0.000029
1270	1	2.58929E-8	0.000029
1271	1	2.58929E-8	0.000029
1276	1	2.58929E-8	0.000029
1277	1	2.58929E-8	0.000029
1281	3	7.76787E-8	0.000029
1284	1	2.58929E-8	0.000029
1287	1	2.58929E-8	0.000028
1295	1	2.58929E-8	0.000028
1297	1	2.58929E-8	0.000028
1299	1	2.58929E-8	0.000028
1302	1	2.58929E-8	0.000028
1303	2	5.17858E-8	0.000028
1306	1	2.58929E-8	0.000028
1307	1	2.58929E-8	0.000028
1310	1	2.58929E-8	0.000028
1315	1	2.58929E-8	0.000028
1317	1	2.58929E-8	0.000028
1319	3	7.76787E-8	0.000028
1320	1	2.58929E-8	0.000028
1321	1	2.58929E-8	0.000028
1322	1	2.58929E-8	0.000028
1323	1	2.58929E-8	0.000028
1324	1	2.58929E-8	0.000028
1328	1	2.58929E-8	0.000028
1330	2	5.17858E-8	0.000028
1332	1	2.58929E-8	0.000028
1333	1	2.58929E-8	0.000028
1334	1	2.58929E-8	0.000028
1335	1	2.58929E-8	0.000028
1336	1	2.58929E-8	0.000028
1338	2	5.17858E-8	0.000028
1339	1	2.58929E-8	0.000028
1340	1	2.58929E-8	0.000028
1342	1	2.58929E-8	0.000028
1346	4	1.03572E-7	0.000028
1347	2	5.17858E-8	0.000028
1349	2	5.17858E-8	0.000027
1351	1	2.58929E-8	0.000027
1353	1	2.58929E-8	0.000027
1354	2	5.17858E-8	0.000027
1356	2	5.17858E-8	0.000027
1357	2	5.17858E-8	0.000027
1359	1	2.58929E-8	0.000027
1361	1	2.58929E-8	0.000027
1362	1	2.58929E-8	0.000027
1363	1	2.58929E-8	0.000027
1364	2	5.17858E-8	0.000027
1365	1	2.58929E-8	0.000027
1369	1	2.58929E-8	0.000027
1371	1	2.58929E-8	0.000027
1372	1	2.58929E-8	0.000027
1378	1	2.58929E-8	0.000027
1379	2	5.17858E-8	0.000027
1381	1	2.58929E-8	0.000027
1382	2	5.17858E-8	0.000027
1383	2	5.17858E-8	0.000027
1386	1	2.58929E-8	0.000027
1387	1	2.58929E-8	0.000027
1390	1	2.58929E-8	0.000027
1392	1	2.58929E-8	0.000027
1393	1	2.58929E-8	0.000027
1394	2	5.17858E-8	0.000027
1395	1	2.58929E-8	0.000027
1398	1	2.58929E-8	0.000027
1399	1	2.58929E-8	0.000027
1400	1	2.58929E-8	0.000026
1403	1	2.58929E-8	0.000026
1405	2	5.17858E-8	0.000026
1408	1	2.58929E-8	0.000026
1409	1	2.58929E-8	0.000026
1412	1	2.58929E-8	0.000026
1416	1	2.58929E-8	0.000026
1423	1	2.58929E-8	0.000026
1426	1	2.58929E-8	0.000026
1427	1	2.58929E-8	0.000026
1429	1	2.58929E-8	0.000026
1432	1	2.58929E-8	0.000026
1433	1	2.58929E-8	0.000026
1435	1	2.58929E-8	0.000026
1437	1	2.58929E-8	0.000026
1438	1	2.58929E-8	0.000026
1445	1	2.58929E-8	0.000026
1446	2	5.17858E-8	0.000026
1451	1	2.58929E-8	0.000026
1453	1	2.58929E-8	0.000026
1454	1	2.58929E-8	0.000026
1459	1	2.58929E-8	0.000026
1461	1	2.58929E-8	0.000026
1464	1	2.58929E-8	0.000026
1465	2	5.17858E-8	0.000026
1469	1	2.58929E-8	0.000026
1470	1	2.58929E-8	0.000026
1474	1	2.58929E-8	0.000026
1475	1	2.58929E-8	0.000026
1477	1	2.58929E-8	0.000026
1479	3	7.76787E-8	0.000026
1482	1	2.58929E-8	0.000026
1485	1	2.58929E-8	0.000026
1487	1	2.58929E-8	0.000026
1488	1	2.58929E-8	0.000025
1494	1	2.58929E-8	0.000025
1496	1	2.58929E-8	0.000025
1497	1	2.58929E-8	0.000025
1500	1	2.58929E-8	0.000025
1504	1	2.58929E-8	0.000025
1505	1	2.58929E-8	0.000025
1506	1	2.58929E-8	0.000025
1511	1	2.58929E-8	0.000025
1512	1	2.58929E-8	0.000025
1514	1	2.58929E-8	0.000025
1516	1	2.58929E-8	0.000025
1518	1	2.58929E-8	0.000025
1521	1	2.58929E-8	0.000025
1522	1	2.58929E-8	0.000025
1523	1	2.58929E-8	0.000025
1525	2	5.17858E-8	0.000025
1526	2	5.17858E-8	0.000025
1527	1	2.58929E-8	0.000025
1531	1	2.58929E-8	0.000025
1533	2	5.17858E-8	0.000025
1534	1	2.58929E-8	0.000025
1535	1	2.58929E-8	0.000025
1537	1	2.58929E-8	0.000025
1540	1	2.58929E-8	0.000025
1541	1	2.58929E-8	0.000025
1542	1	2.58929E-8	0.000025
1545	1	2.58929E-8	0.000025
1546	1	2.58929E-8	0.000025
1547	1	2.58929E-8	0.000025
1549	1	2.58929E-8	0.000025
1556	1	2.58929E-8	0.000025
1561	2	5.17858E-8	0.000025
1563	1	2.58929E-8	0.000025
1565	2	5.17858E-8	0.000024
1566	1	2.58929E-8	0.000024
1569	1	2.58929E-8	0.000024
1575	1	2.58929E-8	0.000024
1582	1	2.58929E-8	0.000024
1584	1	2.58929E-8	0.000024
1585	2	5.17858E-8	0.000024
1589	1	2.58929E-8	0.000024
1590	1	2.58929E-8	0.000024
1592	1	2.58929E-8	0.000024
1595	1	2.58929E-8	0.000024
1596	3	7.76787E-8	0.000024
1601	1	2.58929E-8	0.000024
1605	1	2.58929E-8	0.000024
1607	1	2.58929E-8	0.000024
1611	1	2.58929E-8	0.000024
1614	2	5.17858E-8	0.000024
1619	1	2.58929E-8	0.000024
1621	1	2.58929E-8	0.000024
1622	1	2.58929E-8	0.000024
1623	1	2.58929E-8	0.000024
1627	1	2.58929E-8	0.000024
1628	1	2.58929E-8	0.000024
1632	1	2.58929E-8	0.000024
1633	1	2.58929E-8	0.000024
1637	1	2.58929E-8	0.000024
1640	1	2.58929E-8	0.000024
1641	1	2.58929E-8	0.000024
1643	1	2.58929E-8	0.000024
1644	1	2.58929E-8	0.000024
1646	2	5.17858E-8	0.000024
1648	1	2.58929E-8	0.000024
1649	1	2.58929E-8	0.000024
1650	2	5.17858E-8	0.000023
1651	1	2.58929E-8	0.000023
1653	1	2.58929E-8	0.000023
1654	1	2.58929E-8	0.000023
1656	2	5.17858E-8	0.000023
1664	1	2.58929E-8	0.000023
1670	1	2.58929E-8	0.000023
1674	1	2.58929E-8	0.000023
1675	1	2.58929E-8	0.000023
1683	1	2.58929E-8	0.000023
1684	1	2.58929E-8	0.000023
1689	1	2.58929E-8	0.000023
1690	1	2.58929E-8	0.000023
1692	1	2.58929E-8	0.000023
1693	1	2.58929E-8	0.000023
1695	1	2.58929E-8	0.000023
1703	1	2.58929E-8	0.000023
1705	1	2.58929E-8	0.000023
1709	1	2.58929E-8	0.000023
1710	1	2.58929E-8	0.000023
1711	1	2.58929E-8	0.000023
1712	1	2.58929E-8	0.000023
1715	1	2.58929E-8	0.000023
1717	1	2.58929E-8	0.000023
1718	1	2.58929E-8	0.000023
1726	1	2.58929E-8	0.000023
1729	1	2.58929E-8	0.000023
1732	1	2.58929E-8	0.000023
1735	1	2.58929E-8	0.000023
1737	1	2.58929E-8	0.000023
1739	2	5.17858E-8	0.000023
1746	1	2.58929E-8	0.000023
1748	3	7.76787E-8	0.000023
1750	1	2.58929E-8	0.000023
1751	1	2.58929E-8	0.000022
1752	1	2.58929E-8	0.000022
1753	2	5.17858E-8	0.000022
1754	1	2.58929E-8	0.000022
1755	1	2.58929E-8	0.000022
1756	2	5.17858E-8	0.000022
1760	1	2.58929E-8	0.000022
1761	1	2.58929E-8	0.000022
1763	1	2.58929E-8	0.000022
1768	2	5.17858E-8	0.000022
1769	1	2.58929E-8	0.000022
1772	1	2.58929E-8	0.000022
1775	1	2.58929E-8	0.000022
1779	2	5.17858E-8	0.000022
1788	1	2.58929E-8	0.000022
1789	1	2.58929E-8	0.000022
1791	2	5.17858E-8	0.000022
1797	1	2.58929E-8	0.000022
1805	1	2.58929E-8	0.000022
1808	1	2.58929E-8	0.000022
1812	1	2.58929E-8	0.000022
1813	1	2.58929E-8	0.000022
1814	1	2.58929E-8	0.000022
1823	1	2.58929E-8	0.000022
1824	2	5.17858E-8	0.000022
1825	1	2.58929E-8	0.000022
1826	1	2.58929E-8	0.000022
1831	1	2.58929E-8	0.000022
1835	1	2.58929E-8	0.000022
1844	1	2.58929E-8	0.000022
1855	2	5.17858E-8	0.000022
1856	1	2.58929E-8	0.000021
1858	1	2.58929E-8	0.000021
1862	1	2.58929E-8	0.000021
1865	1	2.58929E-8	0.000021
1866	1	2.58929E-8	0.000021
1868	1	2.58929E-8	0.000021
1871	1	2.58929E-8	0.000021
1880	1	2.58929E-8	0.000021
1882	1	2.58929E-8	0.000021
1884	1	2.58929E-8	0.000021
1889	2	5.17858E-8	0.000021
1890	1	2.58929E-8	0.000021
1901	1	2.58929E-8	0.000021
1912	1	2.58929E-8	0.000021
1916	1	2.58929E-8	0.000021
1922	1	2.58929E-8	0.000021
1923	1	2.58929E-8	0.000021
1929	2	5.17858E-8	0.000021
1931	1	2.58929E-8	0.000021
1932	2	5.17858E-8	0.000021
1933	1	2.58929E-8	0.000021
1934	1	2.58929E-8	0.000021
1944	1	2.58929E-8	0.000021
1945	1	2.58929E-8	0.000021
1952	1	2.58929E-8	0.000021
1961	1	2.58929E-8	0.000021
1970	1	2.58929E-8	0.000021
1973	2	5.17858E-8	0.000021
1976	1	2.58929E-8	0.000021
1978	1	2.58929E-8	0.000021
1983	5	1.29464E-7	0.000021
1985	1	2.58929E-8	0.00002
1991	1	2.58929E-8	0.00002
1993	1	2.58929E-8	0.00002
1994	1	2.58929E-8	0.00002
1996	1	2.58929E-8	0.00002
1998	2	5.17858E-8	0.00002
2008	3	7.76787E-8	0.00002
2009	1	2.58929E-8	0.00002
2010	2	5.17858E-8	0.00002
2014	1	2.58929E-8	0.00002
2022	1	2.58929E-8	0.00002
2025	1	2.58929E-8	0.00002
2028	2	5.17858E-8	0.00002
2030	1	2.58929E-8	0.00002
2031	1	2.58929E-8	0.00002
2034	1	2.58929E-8	0.00002
2038	1	2.58929E-8	0.00002
2039	1	2.58929E-8	0.00002
2042	1	2.58929E-8	0.00002
2043	1	2.58929E-8	0.00002
2044	2	5.17858E-8	0.00002
2045	1	2.58929E-8	0.00002
2047	1	2.58929E-8	0.00002
2048	1	2.58929E-8	0.00002
2055	1	2.58929E-8	0.00002
2061	1	2.58929E-8	0.00002
2069	1	2.58929E-8	0.00002
2077	2	5.17858E-8	0.00002
2079	1	2.58929E-8	0.00002
2084	1	2.58929E-8	0.00002
2091	1	2.58929E-8	0.00002
2095	1	2.58929E-8	0.000019
2107	1	2.58929E-8	0.000019
2109	2	5.17858E-8	0.000019
2113	1	2.58929E-8	0.000019
2117	1	2.58929E-8	0.000019
2122	1	2.58929E-8	0.000019
2124	1	2.58929E-8	0.000019
2125	1	2.58929E-8	0.000019
2127	1	2.58929E-8	0.000019
2131	1	2.58929E-8	0.000019
2136	1	2.58929E-8	0.000019
2138	1	2.58929E-8	0.000019
2143	2	5.17858E-8	0.000019
2144	1	2.58929E-8	0.000019
2147	1	2.58929E-8	0.000019
2149	2	5.17858E-8	0.000019
2156	1	2.58929E-8	0.000019
2159	1	2.58929E-8	0.000019
2169	1	2.58929E-8	0.000019
2170	1	2.58929E-8	0.000019
2172	1	2.58929E-8	0.000019
2178	1	2.58929E-8	0.000019
2179	2	5.17858E-8	0.000019
2190	1	2.58929E-8	0.000019
2192	2	5.17858E-8	0.000019
2196	2	5.17858E-8	0.000019
2199	1	2.58929E-8	0.000019
2200	1	2.58929E-8	0.000019
2206	1	2.58929E-8	0.000019
2208	1	2.58929E-8	0.000019
2217	1	2.58929E-8	0.000019
2218	1	2.58929E-8	0.000019
2220	1	2.58929E-8	0.000019
2221	2	5.17858E-8	0.000018
2226	1	2.58929E-8	0.000018
2230	2	5.17858E-8	0.000018
2238	1	2.58929E-8	0.000018
2243	1	2.58929E-8	0.000018
2244	1	2.58929E-8	0.000018
2249	1	2.58929E-8	0.000018
2256	1	2.58929E-8	0.000018
2262	1	2.58929E-8	0.000018
2263	2	5.17858E-8	0.000018
2267	1	2.58929E-8	0.000018
2274	1	2.58929E-8	0.000018
2277	1	2.58929E-8	0.000018
2279	1	2.58929E-8	0.000018
2284	1	2.58929E-8	0.000018
2292	1	2.58929E-8	0.000018
2299	1	2.58929E-8	0.000018
2300	1	2.58929E-8	0.000018
2302	1	2.58929E-8	0.000018
2306	2	5.17858E-8	0.000018
2312	1	2.58929E-8	0.000018
2313	1	2.58929E-8	0.000018
2315	1	2.58929E-8	0.000018
2319	1	2.58929E-8	0.000018
2324	1	2.58929E-8	0.000018
2330	1	2.58929E-8	0.000018
2333	2	5.17858E-8	0.000018
2334	1	2.58929E-8	0.000018
2335	2	5.17858E-8	0.000018
2337	1	2.58929E-8	0.000018
2339	2	5.17858E-8	0.000018
2341	3	7.76787E-8	0.000018
2345	1	2.58929E-8	0.000017
2347	1	2.58929E-8	0.000017
2354	2	5.17858E-8	0.000017
2356	1	2.58929E-8	0.000017
2357	2	5.17858E-8	0.000017
2360	1	2.58929E-8	0.000017
2364	1	2.58929E-8	0.000017
2366	1	2.58929E-8	0.000017
2369	1	2.58929E-8	0.000017
2374	1	2.58929E-8	0.000017
2377	1	2.58929E-8	0.000017
2383	2	5.17858E-8	0.000017
2384	1	2.58929E-8	0.000017
2388	1	2.58929E-8	0.000017
2389	2	5.17858E-8	0.000017
2390	1	2.58929E-8	0.000017
2392	1	2.58929E-8	0.000017
2401	1	2.58929E-8	0.000017
2405	1	2.58929E-8	0.000017
2408	1	2.58929E-8	0.000017
2411	1	2.58929E-8	0.000017
2413	1	2.58929E-8	0.000017
2415	1	2.58929E-8	0.000017
2428	1	2.58929E-8	0.000017
2433	2	5.17858E-8	0.000017
2436	1	2.58929E-8	0.000017
2439	1	2.58929E-8	0.000017
2440	1	2.58929E-8	0.000017
2441	1	2.58929E-8	0.000017
2442	1	2.58929E-8	0.000017
2443	1	2.58929E-8	0.000017
2452	1	2.58929E-8	0.000016
2456	2	5.17858E-8	0.000016
2460	1	2.58929E-8	0.000016
2463	1	2.58929E-8	0.000016
2464	1	2.58929E-8	0.000016
2473	1	2.58929E-8	0.000016
2475	1	2.58929E-8	0.000016
2482	1	2.58929E-8	0.000016
2486	1	2.58929E-8	0.000016
2491	1	2.58929E-8	0.000016
2494	1	2.58929E-8	0.000016
2497	1	2.58929E-8	0.000016
2509	1	2.58929E-8	0.000016
2510	1	2.58929E-8	0.000016
2512	1	2.58929E-8	0.000016
2514	1	2.58929E-8	0.000016
2524	1	2.58929E-8	0.000016
2533	1	2.58929E-8	0.000016
2538	2	5.17858E-8	0.000016
2539	1	2.58929E-8	0.000016
2542	1	2.58929E-8	0.000016
2547	1	2.58929E-8	0.000016
2548	1	2.58929E-8	0.000016
2557	1	2.58929E-8	0.000016
2558	1	2.58929E-8	0.000016
2566	1	2.58929E-8	0.000016
2568	1	2.58929E-8	0.000016
2570	1	2.58929E-8	0.000016
2571	1	2.58929E-8	0.000016
2573	1	2.58929E-8	0.000016
2578	1	2.58929E-8	0.000016
2581	1	2.58929E-8	0.000016
2582	1	2.58929E-8	0.000016
2585	1	2.58929E-8	0.000016
2594	1	2.58929E-8	0.000016
2598	1	2.58929E-8	0.000016
2607	1	2.58929E-8	0.000016
2609	2	5.17858E-8	0.000015
2613	1	2.58929E-8	0.000015
2614	1	2.58929E-8	0.000015
2616	1	2.58929E-8	0.000015
2625	1	2.58929E-8	0.000015
2628	1	2.58929E-8	0.000015
2637	1	2.58929E-8	0.000015
2639	3	7.76787E-8	0.000015
2642	1	2.58929E-8	0.000015
2643	1	2.58929E-8	0.000015
2645	2	5.17858E-8	0.000015
2648	1	2.58929E-8	0.000015
2662	1	2.58929E-8	0.000015
2666	1	2.58929E-8	0.000015
2675	2	5.17858E-8	0.000015
2676	1	2.58929E-8	0.000015
2679	1	2.58929E-8	0.000015
2682	1	2.58929E-8	0.000015
2683	1	2.58929E-8	0.000015
2685	2	5.17858E-8	0.000015
2686	1	2.58929E-8	0.000015
2688	1	2.58929E-8	0.000015
2693	1	2.58929E-8	0.000015
2698	1	2.58929E-8	0.000015
2704	1	2.58929E-8	0.000015
2711	1	2.58929E-8	0.000015
2719	1	2.58929E-8	0.000015
2726	1	2.58929E-8	0.000015
2727	1	2.58929E-8	0.000015
2729	1	2.58929E-8	0.000015
2730	1	2.58929E-8	0.000015
2732	1	2.58929E-8	0.000015
2735	1	2.58929E-8	0.000015
2738	2	5.17858E-8	0.000014
2744	1	2.58929E-8	0.000014
2750	1	2.58929E-8	0.000014
2755	1	2.58929E-8	0.000014
2756	1	2.58929E-8	0.000014
2757	1	2.58929E-8	0.000014
2767	1	2.58929E-8	0.000014
2769	1	2.58929E-8	0.000014
2770	1	2.58929E-8	0.000014
2771	1	2.58929E-8	0.000014
2789	1	2.58929E-8	0.000014
2810	1	2.58929E-8	0.000014
2814	1	2.58929E-8	0.000014
2815	1	2.58929E-8	0.000014
2819	1	2.58929E-8	0.000014
2829	1	2.58929E-8	0.000014
2842	1	2.58929E-8	0.000014
2848	1	2.58929E-8	0.000014
2853	1	2.58929E-8	0.000014
2858	2	5.17858E-8	0.000014
2881	1	2.58929E-8	0.000014
2887	1	2.58929E-8	0.000014
2890	2	5.17858E-8	0.000014
2892	1	2.58929E-8	0.000014
2898	1	2.58929E-8	0.000014
2902	1	2.58929E-8	0.000014
2904	1	2.58929E-8	0.000014
2914	1	2.58929E-8	0.000014
2942	1	2.58929E-8	0.000014
2948	1	2.58929E-8	0.000014
2949	1	2.58929E-8	0.000014
2950	1	2.58929E-8	0.000014
2960	2	5.17858E-8	0.000014
2961	2	5.17858E-8	0.000014
2963	1	2.58929E-8	0.000013
2969	1	2.58929E-8	0.000013
2974	1	2.58929E-8	0.000013
2976	1	2.58929E-8	0.000013
2988	1	2.58929E-8	0.000013
2998	1	2.58929E-8	0.000013
2999	1	2.58929E-8	0.000013
3010	1	2.58929E-8	0.000013
3016	1	2.58929E-8	0.000013
3024	1	2.58929E-8	0.000013
3026	2	5.17858E-8	0.000013
3031	1	2.58929E-8	0.000013
3032	1	2.58929E-8	0.000013
3045	2	5.17858E-8	0.000013
3059	2	5.17858E-8	0.000013
3062	1	2.58929E-8	0.000013
3068	1	2.58929E-8	0.000013
3071	1	2.58929E-8	0.000013
3077	1	2.58929E-8	0.000013
3085	1	2.58929E-8	0.000013
3087	1	2.58929E-8	0.000013
3094	2	5.17858E-8	0.000013
3105	1	2.58929E-8	0.000013
3108	1	2.58929E-8	0.000013
3110	1	2.58929E-8	0.000013
3112	1	2.58929E-8	0.000013
3113	1	2.58929E-8	0.000013
3116	1	2.58929E-8	0.000013
3117	1	2.58929E-8	0.000013
3120	1	2.58929E-8	0.000013
3146	1	2.58929E-8	0.000013
3148	1	2.58929E-8	0.000013
3151	1	2.58929E-8	0.000013
3158	1	2.58929E-8	0.000013
3159	1	2.58929E-8	0.000012
3162	2	5.17858E-8	0.000012
3164	1	2.58929E-8	0.000012
3186	1	2.58929E-8	0.000012
3187	2	5.17858E-8	0.000012
3189	1	2.58929E-8	0.000012
3191	1	2.58929E-8	0.000012
3195	1	2.58929E-8	0.000012
3198	2	5.17858E-8	0.000012
3202	1	2.58929E-8	0.000012
3205	1	2.58929E-8	0.000012
3207	1	2.58929E-8	0.000012
3224	1	2.58929E-8	0.000012
3229	1	2.58929E-8	0.000012
3232	1	2.58929E-8	0.000012
3240	1	2.58929E-8	0.000012
3250	1	2.58929E-8	0.000012
3253	1	2.58929E-8	0.000012
3255	1	2.58929E-8	0.000012
3262	1	2.58929E-8	0.000012
3263	1	2.58929E-8	0.000012
3272	1	2.58929E-8	0.000012
3276	2	5.17858E-8	0.000012
3292	1	2.58929E-8	0.000012
3296	1	2.58929E-8	0.000012
3301	2	5.17858E-8	0.000012
3306	1	2.58929E-8	0.000012
3332	1	2.58929E-8	0.000012
3342	1	2.58929E-8	0.000012
3351	1	2.58929E-8	0.000012
3357	1	2.58929E-8	0.000012
3362	1	2.58929E-8	0.000012
3370	1	2.58929E-8	0.000012
3375	1	2.58929E-8	0.000011
3378	1	2.58929E-8	0.000011
3395	1	2.58929E-8	0.000011
3398	1	2.58929E-8	0.000011
3410	1	2.58929E-8	0.000011
3416	1	2.58929E-8	0.000011
3432	2	5.17858E-8	0.000011
3433	1	2.58929E-8	0.000011
3436	1	2.58929E-8	0.000011
3438	2	5.17858E-8	0.000011
3440	1	2.58929E-8	0.000011
3463	1	2.58929E-8	0.000011
3476	1	2.58929E-8	0.000011
3481	1	2.58929E-8	0.000011
3482	1	2.58929E-8	0.000011
3485	1	2.58929E-8	0.000011
3501	1	2.58929E-8	0.000011
3504	1	2.58929E-8	0.000011
3512	1	2.58929E-8	0.000011
3516	1	2.58929E-8	0.000011
3524	2	5.17858E-8	0.000011
3530	1	2.58929E-8	0.000011
3534	1	2.58929E-8	0.000011
3538	1	2.58929E-8	0.000011
3550	1	2.58929E-8	0.000011
3558	1	2.58929E-8	0.000011
3574	1	2.58929E-8	0.000011
3588	1	2.58929E-8	0.000011
3590	1	2.58929E-8	0.000011
3591	1	2.58929E-8	0.000011
3594	1	2.58929E-8	0.000011
3605	3	7.76787E-8	0.000011
3607	1	2.58929E-8	0.000011
3623	1	2.58929E-8	0.000011
3629	2	5.17858E-8	0.00001
3632	1	2.58929E-8	0.00001
3637	1	2.58929E-8	0.00001
3640	1	2.58929E-8	0.00001
3642	1	2.58929E-8	0.00001
3645	1	2.58929E-8	0.00001
3648	1	2.58929E-8	0.00001
3659	1	2.58929E-8	0.00001
3671	1	2.58929E-8	0.00001
3683	1	2.58929E-8	0.00001
3713	1	2.58929E-8	0.00001
3721	1	2.58929E-8	0.00001
3730	1	2.58929E-8	0.00001
3737	1	2.58929E-8	0.00001
3752	1	2.58929E-8	0.00001
3753	1	2.58929E-8	0.00001
3754	1	2.58929E-8	0.00001
3762	1	2.58929E-8	0.00001
3766	1	2.58929E-8	9.99466E-6
3767	1	2.58929E-8	9.96876E-6
3773	1	2.58929E-8	9.94287E-6
3778	1	2.58929E-8	9.91698E-6
3799	1	2.58929E-8	9.89109E-6
3803	1	2.58929E-8	9.86519E-6
3807	1	2.58929E-8	9.8393E-6
3810	1	2.58929E-8	9.81341E-6
3811	1	2.58929E-8	9.78751E-6
3813	1	2.58929E-8	9.76162E-6
3814	1	2.58929E-8	9.73573E-6
3816	1	2.58929E-8	9.70984E-6
3836	1	2.58929E-8	9.68394E-6
3839	1	2.58929E-8	9.65805E-6
