family_size	count	fraction	fraction_gt_or_eq_family_size
980	1	2.58137E-8	0.000035
981	1	2.58137E-8	0.000035
982	1	2.58137E-8	0.000035
983	2	5.16273E-8	0.000035
985	2	5.16273E-8	0.000035
986	1	2.58137E-8	0.000035
989	1	2.58137E-8	0.000035
990	1	2.58137E-8	0.000035
991	1	2.58137E-8	0.000035
992	1	2.58137E-8	0.000035
998	3	7.7441E-8	0.000035
999	2	5.16273E-8	0.000035
1001	1	2.58137E-8	0.000035
1003	3	7.7441E-8	0.000035
1005	1	2.58137E-8	0.000035
1006	1	2.58137E-8	0.000035
1007	1	2.58137E-8	0.000035
1008	2	5.16273E-8	0.000035
1009	2	5.16273E-8	0.000034
1010	3	7.7441E-8	0.000034
1011	1	2.58137E-8	0.000034
1012	1	2.58137E-8	0.000034
1013	1	2.58137E-8	0.000034
1014	2	5.16273E-8	0.000034
1015	2	5.16273E-8	0.000034
1017	1	2.58137E-8	0.000034
1018	3	7.7441E-8	0.000034
1020	2	5.16273E-8	0.000034
1021	1	2.58137E-8	0.000034
1022	2	5.16273E-8	0.000034
1023	2	5.16273E-8	0.000034
1025	1	2.58137E-8	0.000034
1026	1	2.58137E-8	0.000034
1030	2	5.16273E-8	0.000034
1036	1	2.58137E-8	0.000034
1037	2	5.16273E-8	0.000034
1047	1	2.58137E-8	0.000034
1052	1	2.58137E-8	0.000034
1053	1	2.58137E-8	0.000034
1054	1	2.58137E-8	0.000034
1056	2	5.16273E-8	0.000034
1058	1	2.58137E-8	0.000034
1060	2	5.16273E-8	0.000034
1061	1	2.58137E-8	0.000033
1062	1	2.58137E-8	0.000033
1064	2	5.16273E-8	0.000033
1065	2	5.16273E-8	0.000033
1066	1	2.58137E-8	0.000033
1067	2	5.16273E-8	0.000033
1068	3	7.7441E-8	0.000033
1069	1	2.58137E-8	0.000033
1070	3	7.7441E-8	0.000033
1072	2	5.16273E-8	0.000033
1074	1	2.58137E-8	0.000033
1075	1	2.58137E-8	0.000033
1078	1	2.58137E-8	0.000033
1079	1	2.58137E-8	0.000033
1082	1	2.58137E-8	0.000033
1083	1	2.58137E-8	0.000033
1086	1	2.58137E-8	0.000033
1090	2	5.16273E-8	0.000033
1091	3	7.7441E-8	0.000033
1092	2	5.16273E-8	0.000033
1093	1	2.58137E-8	0.000033
1094	1	2.58137E-8	0.000033
1095	1	2.58137E-8	0.000033
1097	1	2.58137E-8	0.000033
1098	3	7.7441E-8	0.000033
1100	1	2.58137E-8	0.000032
1103	1	2.58137E-8	0.000032
1105	1	2.58137E-8	0.000032
1109	1	2.58137E-8	0.000032
1110	2	5.16273E-8	0.000032
1111	1	2.58137E-8	0.000032
1112	1	2.58137E-8	0.000032
1113	1	2.58137E-8	0.000032
1114	1	2.58137E-8	0.000032
1117	2	5.16273E-8	0.000032
1118	1	2.58137E-8	0.000032
1119	1	2.58137E-8	0.000032
1124	2	5.16273E-8	0.000032
1125	1	2.58137E-8	0.000032
1126	1	2.58137E-8	0.000032
1127	3	7.7441E-8	0.000032
1130	2	5.16273E-8	0.000032
1133	1	2.58137E-8	0.000032
1137	3	7.7441E-8	0.000032
1138	1	2.58137E-8	0.000032
1141	1	2.58137E-8	0.000032
1142	1	2.58137E-8	0.000032
1147	1	2.58137E-8	0.000032
1148	1	2.58137E-8	0.000032
1149	1	2.58137E-8	0.000032
1150	1	2.58137E-8	0.000032
1153	2	5.16273E-8	0.000032
1155	1	2.58137E-8	0.000032
1156	1	2.58137E-8	0.000032
1157	1	2.58137E-8	0.000031
1159	1	2.58137E-8	0.000031
1161	1	2.58137E-8	0.000031
1163	1	2.58137E-8	0.000031
1165	1	2.58137E-8	0.000031
1167	2	5.16273E-8	0.000031
1168	2	5.16273E-8	0.000031
1170	1	2.58137E-8	0.000031
1171	2	5.16273E-8	0.000031
1173	1	2.58137E-8	0.000031
1175	3	7.7441E-8	0.000031
1180	1	2.58137E-8	0.000031
1181	1	2.58137E-8	0.000031
1182	1	2.58137E-8	0.000031
1186	1	2.58137E-8	0.000031
1188	2	5.16273E-8	0.000031
1189	1	2.58137E-8	0.000031
1190	1	2.58137E-8	0.000031
1192	1	2.58137E-8	0.000031
1193	1	2.58137E-8	0.000031
1194	2	5.16273E-8	0.000031
1196	2	5.16273E-8	0.000031
1202	2	5.16273E-8	0.000031
1203	2	5.16273E-8	0.000031
1204	2	5.16273E-8	0.000031
1208	1	2.58137E-8	0.000031
1210	1	2.58137E-8	0.000031
1211	1	2.58137E-8	0.000031
1212	1	2.58137E-8	0.00003
1213	1	2.58137E-8	0.00003
1216	1	2.58137E-8	0.00003
1219	2	5.16273E-8	0.00003
1221	1	2.58137E-8	0.00003
1225	2	5.16273E-8	0.00003
1228	1	2.58137E-8	0.00003
1231	1	2.58137E-8	0.00003
1233	1	2.58137E-8	0.00003
1235	1	2.58137E-8	0.00003
1236	1	2.58137E-8	0.00003
1238	2	5.16273E-8	0.00003
1241	2	5.16273E-8	0.00003
1242	1	2.58137E-8	0.00003
1243	1	2.58137E-8	0.00003
1244	1	2.58137E-8	0.00003
1247	1	2.58137E-8	0.00003
1248	1	2.58137E-8	0.00003
1249	1	2.58137E-8	0.00003
1250	1	2.58137E-8	0.00003
1251	2	5.16273E-8	0.00003
1253	2	5.16273E-8	0.00003
1257	2	5.16273E-8	0.00003
1258	1	2.58137E-8	0.00003
1262	2	5.16273E-8	0.00003
1263	1	2.58137E-8	0.00003
1265	2	5.16273E-8	0.00003
1267	2	5.16273E-8	0.00003
1268	1	2.58137E-8	0.00003
1270	1	2.58137E-8	0.000029
1272	1	2.58137E-8	0.000029
1273	1	2.58137E-8	0.000029
1275	2	5.16273E-8	0.000029
1281	2	5.16273E-8	0.000029
1284	1	2.58137E-8	0.000029
1286	1	2.58137E-8	0.000029
1289	2	5.16273E-8	0.000029
1292	2	5.16273E-8	0.000029
1294	1	2.58137E-8	0.000029
1295	2	5.16273E-8	0.000029
1296	1	2.58137E-8	0.000029
1298	2	5.16273E-8	0.000029
1300	1	2.58137E-8	0.000029
1303	1	2.58137E-8	0.000029
1305	2	5.16273E-8	0.000029
1306	1	2.58137E-8	0.000029
1307	1	2.58137E-8	0.000029
1310	1	2.58137E-8	0.000029
1311	1	2.58137E-8	0.000029
1312	2	5.16273E-8	0.000029
1315	1	2.58137E-8	0.000029
1316	1	2.58137E-8	0.000029
1317	1	2.58137E-8	0.000029
1318	2	5.16273E-8	0.000029
1321	1	2.58137E-8	0.000029
1322	1	2.58137E-8	0.000029
1323	2	5.16273E-8	0.000029
1326	1	2.58137E-8	0.000028
1330	1	2.58137E-8	0.000028
1331	1	2.58137E-8	0.000028
1332	1	2.58137E-8	0.000028
1333	2	5.16273E-8	0.000028
1336	2	5.16273E-8	0.000028
1338	1	2.58137E-8	0.000028
1340	2	5.16273E-8	0.000028
1343	1	2.58137E-8	0.000028
1345	2	5.16273E-8	0.000028
1346	1	2.58137E-8	0.000028
1348	2	5.16273E-8	0.000028
1349	1	2.58137E-8	0.000028
1352	1	2.58137E-8	0.000028
1354	1	2.58137E-8	0.000028
1355	1	2.58137E-8	0.000028
1356	1	2.58137E-8	0.000028
1357	1	2.58137E-8	0.000028
1360	1	2.58137E-8	0.000028
1361	1	2.58137E-8	0.000028
1362	2	5.16273E-8	0.000028
1363	1	2.58137E-8	0.000028
1364	1	2.58137E-8	0.000028
1366	1	2.58137E-8	0.000028
1370	1	2.58137E-8	0.000028
1373	2	5.16273E-8	0.000028
1374	1	2.58137E-8	0.000028
1375	1	2.58137E-8	0.000028
1377	1	2.58137E-8	0.000028
1378	1	2.58137E-8	0.000028
1383	1	2.58137E-8	0.000028
1386	1	2.58137E-8	0.000028
1387	1	2.58137E-8	0.000027
1390	1	2.58137E-8	0.000027
1391	1	2.58137E-8	0.000027
1393	3	7.7441E-8	0.000027
1395	1	2.58137E-8	0.000027
1399	1	2.58137E-8	0.000027
1400	1	2.58137E-8	0.000027
1402	1	2.58137E-8	0.000027
1403	2	5.16273E-8	0.000027
1405	3	7.7441E-8	0.000027
1413	1	2.58137E-8	0.000027
1414	1	2.58137E-8	0.000027
1415	2	5.16273E-8	0.000027
1417	1	2.58137E-8	0.000027
1419	2	5.16273E-8	0.000027
1422	1	2.58137E-8	0.000027
1424	1	2.58137E-8	0.000027
1427	2	5.16273E-8	0.000027
1428	1	2.58137E-8	0.000027
1429	2	5.16273E-8	0.000027
1430	2	5.16273E-8	0.000027
1431	1	2.58137E-8	0.000027
1435	1	2.58137E-8	0.000027
1442	1	2.58137E-8	0.000027
1443	1	2.58137E-8	0.000027
1444	2	5.16273E-8	0.000027
1445	1	2.58137E-8	0.000027
1446	1	2.58137E-8	0.000027
1447	1	2.58137E-8	0.000026
1452	1	2.58137E-8	0.000026
1453	1	2.58137E-8	0.000026
1454	1	2.58137E-8	0.000026
1456	1	2.58137E-8	0.000026
1459	1	2.58137E-8	0.000026
1460	1	2.58137E-8	0.000026
1462	1	2.58137E-8	0.000026
1463	2	5.16273E-8	0.000026
1464	2	5.16273E-8	0.000026
1466	1	2.58137E-8	0.000026
1471	1	2.58137E-8	0.000026
1477	1	2.58137E-8	0.000026
1479	1	2.58137E-8	0.000026
1482	1	2.58137E-8	0.000026
1489	1	2.58137E-8	0.000026
1501	1	2.58137E-8	0.000026
1502	1	2.58137E-8	0.000026
1503	1	2.58137E-8	0.000026
1504	1	2.58137E-8	0.000026
1506	1	2.58137E-8	0.000026
1507	1	2.58137E-8	0.000026
1509	1	2.58137E-8	0.000026
1510	2	5.16273E-8	0.000026
1515	1	2.58137E-8	0.000026
1517	1	2.58137E-8	0.000026
1520	1	2.58137E-8	0.000026
1523	2	5.16273E-8	0.000026
1525	1	2.58137E-8	0.000026
1528	1	2.58137E-8	0.000026
1530	1	2.58137E-8	0.000026
1531	1	2.58137E-8	0.000026
1535	1	2.58137E-8	0.000026
1539	1	2.58137E-8	0.000026
1540	1	2.58137E-8	0.000026
1542	1	2.58137E-8	0.000025
1543	2	5.16273E-8	0.000025
1545	2	5.16273E-8	0.000025
1547	2	5.16273E-8	0.000025
1557	1	2.58137E-8	0.000025
1560	1	2.58137E-8	0.000025
1563	1	2.58137E-8	0.000025
1565	1	2.58137E-8	0.000025
1566	1	2.58137E-8	0.000025
1571	3	7.7441E-8	0.000025
1572	1	2.58137E-8	0.000025
1577	1	2.58137E-8	0.000025
1578	2	5.16273E-8	0.000025
1579	1	2.58137E-8	0.000025
1582	1	2.58137E-8	0.000025
1584	2	5.16273E-8	0.000025
1585	1	2.58137E-8	0.000025
1586	1	2.58137E-8	0.000025
1590	1	2.58137E-8	0.000025
1591	1	2.58137E-8	0.000025
1597	2	5.16273E-8	0.000025
1599	1	2.58137E-8	0.000025
1600	1	2.58137E-8	0.000025
1606	1	2.58137E-8	0.000025
1609	1	2.58137E-8	0.000025
1610	1	2.58137E-8	0.000025
1611	2	5.16273E-8	0.000025
1612	1	2.58137E-8	0.000025
1617	4	1.03255E-7	0.000025
1622	2	5.16273E-8	0.000024
1626	1	2.58137E-8	0.000024
1627	1	2.58137E-8	0.000024
1628	1	2.58137E-8	0.000024
1629	3	7.7441E-8	0.000024
1630	1	2.58137E-8	0.000024
1632	1	2.58137E-8	0.000024
1635	1	2.58137E-8	0.000024
1636	1	2.58137E-8	0.000024
1640	2	5.16273E-8	0.000024
1641	1	2.58137E-8	0.000024
1643	1	2.58137E-8	0.000024
1645	1	2.58137E-8	0.000024
1655	1	2.58137E-8	0.000024
1662	2	5.16273E-8	0.000024
1664	1	2.58137E-8	0.000024
1672	1	2.58137E-8	0.000024
1675	1	2.58137E-8	0.000024
1676	1	2.58137E-8	0.000024
1677	1	2.58137E-8	0.000024
1678	1	2.58137E-8	0.000024
1686	1	2.58137E-8	0.000024
1692	1	2.58137E-8	0.000024
1695	1	2.58137E-8	0.000024
1698	1	2.58137E-8	0.000024
1701	2	5.16273E-8	0.000024
1706	1	2.58137E-8	0.000024
1708	1	2.58137E-8	0.000024
1710	1	2.58137E-8	0.000024
1711	2	5.16273E-8	0.000024
1714	2	5.16273E-8	0.000023
1718	1	2.58137E-8	0.000023
1719	1	2.58137E-8	0.000023
1720	2	5.16273E-8	0.000023
1721	1	2.58137E-8	0.000023
1722	1	2.58137E-8	0.000023
1723	2	5.16273E-8	0.000023
1724	1	2.58137E-8	0.000023
1725	1	2.58137E-8	0.000023
1730	1	2.58137E-8	0.000023
1733	1	2.58137E-8	0.000023
1737	1	2.58137E-8	0.000023
1740	2	5.16273E-8	0.000023
1743	1	2.58137E-8	0.000023
1746	1	2.58137E-8	0.000023
1748	1	2.58137E-8	0.000023
1750	1	2.58137E-8	0.000023
1752	1	2.58137E-8	0.000023
1753	1	2.58137E-8	0.000023
1757	1	2.58137E-8	0.000023
1759	1	2.58137E-8	0.000023
1765	1	2.58137E-8	0.000023
1769	2	5.16273E-8	0.000023
1772	1	2.58137E-8	0.000023
1773	1	2.58137E-8	0.000023
1774	2	5.16273E-8	0.000023
1776	2	5.16273E-8	0.000023
1777	1	2.58137E-8	0.000023
1778	1	2.58137E-8	0.000023
1779	1	2.58137E-8	0.000023
1782	1	2.58137E-8	0.000023
1784	1	2.58137E-8	0.000022
1788	1	2.58137E-8	0.000022
1791	2	5.16273E-8	0.000022
1794	2	5.16273E-8	0.000022
1800	1	2.58137E-8	0.000022
1801	1	2.58137E-8	0.000022
1806	1	2.58137E-8	0.000022
1808	1	2.58137E-8	0.000022
1810	1	2.58137E-8	0.000022
1818	1	2.58137E-8	0.000022
1820	1	2.58137E-8	0.000022
1826	2	5.16273E-8	0.000022
1827	1	2.58137E-8	0.000022
1828	1	2.58137E-8	0.000022
1836	1	2.58137E-8	0.000022
1841	3	7.7441E-8	0.000022
1846	1	2.58137E-8	0.000022
1847	1	2.58137E-8	0.000022
1849	1	2.58137E-8	0.000022
1851	1	2.58137E-8	0.000022
1859	1	2.58137E-8	0.000022
1860	1	2.58137E-8	0.000022
1862	1	2.58137E-8	0.000022
1869	1	2.58137E-8	0.000022
1870	1	2.58137E-8	0.000022
1876	1	2.58137E-8	0.000022
1883	1	2.58137E-8	0.000022
1884	1	2.58137E-8	0.000022
1889	1	2.58137E-8	0.000022
1890	1	2.58137E-8	0.000022
1895	1	2.58137E-8	0.000022
1897	1	2.58137E-8	0.000022
1905	1	2.58137E-8	0.000022
1909	1	2.58137E-8	0.000022
1912	1	2.58137E-8	0.000021
1915	2	5.16273E-8	0.000021
1917	1	2.58137E-8	0.000021
1921	1	2.58137E-8	0.000021
1923	1	2.58137E-8	0.000021
1932	1	2.58137E-8	0.000021
1933	1	2.58137E-8	0.000021
1939	1	2.58137E-8	0.000021
1940	1	2.58137E-8	0.000021
1941	2	5.16273E-8	0.000021
1945	1	2.58137E-8	0.000021
1952	2	5.16273E-8	0.000021
1953	1	2.58137E-8	0.000021
1954	1	2.58137E-8	0.000021
1956	1	2.58137E-8	0.000021
1958	1	2.58137E-8	0.000021
1959	1	2.58137E-8	0.000021
1960	1	2.58137E-8	0.000021
1964	1	2.58137E-8	0.000021
1967	1	2.58137E-8	0.000021
1972	1	2.58137E-8	0.000021
1973	1	2.58137E-8	0.000021
1974	1	2.58137E-8	0.000021
1975	1	2.58137E-8	0.000021
1977	2	5.16273E-8	0.000021
1979	2	5.16273E-8	0.000021
1980	1	2.58137E-8	0.000021
1984	1	2.58137E-8	0.000021
1986	1	2.58137E-8	0.000021
1987	1	2.58137E-8	0.000021
1991	1	2.58137E-8	0.000021
1993	1	2.58137E-8	0.000021
1996	1	2.58137E-8	0.000021
1997	1	2.58137E-8	0.00002
1998	1	2.58137E-8	0.00002
2001	1	2.58137E-8	0.00002
2002	3	7.7441E-8	0.00002
2003	1	2.58137E-8	0.00002
2008	1	2.58137E-8	0.00002
2009	1	2.58137E-8	0.00002
2010	2	5.16273E-8	0.00002
2011	2	5.16273E-8	0.00002
2012	2	5.16273E-8	0.00002
2014	1	2.58137E-8	0.00002
2022	1	2.58137E-8	0.00002
2024	1	2.58137E-8	0.00002
2026	2	5.16273E-8	0.00002
2030	1	2.58137E-8	0.00002
2031	1	2.58137E-8	0.00002
2033	1	2.58137E-8	0.00002
2036	2	5.16273E-8	0.00002
2043	2	5.16273E-8	0.00002
2044	2	5.16273E-8	0.00002
2050	1	2.58137E-8	0.00002
2054	1	2.58137E-8	0.00002
2060	2	5.16273E-8	0.00002
2061	1	2.58137E-8	0.00002
2070	2	5.16273E-8	0.00002
2071	1	2.58137E-8	0.00002
2072	1	2.58137E-8	0.00002
2076	3	7.7441E-8	0.00002
2079	1	2.58137E-8	0.000019
2085	1	2.58137E-8	0.000019
2089	1	2.58137E-8	0.000019
2094	1	2.58137E-8	0.000019
2096	1	2.58137E-8	0.000019
2100	1	2.58137E-8	0.000019
2104	1	2.58137E-8	0.000019
2105	1	2.58137E-8	0.000019
2110	1	2.58137E-8	0.000019
2114	1	2.58137E-8	0.000019
2119	2	5.16273E-8	0.000019
2120	2	5.16273E-8	0.000019
2121	2	5.16273E-8	0.000019
2126	1	2.58137E-8	0.000019
2129	1	2.58137E-8	0.000019
2131	1	2.58137E-8	0.000019
2135	1	2.58137E-8	0.000019
2138	1	2.58137E-8	0.000019
2140	1	2.58137E-8	0.000019
2144	1	2.58137E-8	0.000019
2145	1	2.58137E-8	0.000019
2149	2	5.16273E-8	0.000019
2156	2	5.16273E-8	0.000019
2163	1	2.58137E-8	0.000019
2169	1	2.58137E-8	0.000019
2170	1	2.58137E-8	0.000019
2176	1	2.58137E-8	0.000019
2178	1	2.58137E-8	0.000019
2182	1	2.58137E-8	0.000019
2183	1	2.58137E-8	0.000019
2186	1	2.58137E-8	0.000019
2195	1	2.58137E-8	0.000019
2197	1	2.58137E-8	0.000018
2201	3	7.7441E-8	0.000018
2202	1	2.58137E-8	0.000018
2205	1	2.58137E-8	0.000018
2208	1	2.58137E-8	0.000018
2211	1	2.58137E-8	0.000018
2214	1	2.58137E-8	0.000018
2220	1	2.58137E-8	0.000018
2221	1	2.58137E-8	0.000018
2222	1	2.58137E-8	0.000018
2223	1	2.58137E-8	0.000018
2226	1	2.58137E-8	0.000018
2228	1	2.58137E-8	0.000018
2229	1	2.58137E-8	0.000018
2232	1	2.58137E-8	0.000018
2233	1	2.58137E-8	0.000018
2236	1	2.58137E-8	0.000018
2242	2	5.16273E-8	0.000018
2243	1	2.58137E-8	0.000018
2246	1	2.58137E-8	0.000018
2249	1	2.58137E-8	0.000018
2253	1	2.58137E-8	0.000018
2262	1	2.58137E-8	0.000018
2267	1	2.58137E-8	0.000018
2271	1	2.58137E-8	0.000018
2280	1	2.58137E-8	0.000018
2283	1	2.58137E-8	0.000018
2294	1	2.58137E-8	0.000018
2300	1	2.58137E-8	0.000018
2309	1	2.58137E-8	0.000018
2312	1	2.58137E-8	0.000018
2313	1	2.58137E-8	0.000018
2317	1	2.58137E-8	0.000018
2318	1	2.58137E-8	0.000018
2323	1	2.58137E-8	0.000018
2332	1	2.58137E-8	0.000018
2349	1	2.58137E-8	0.000017
2350	1	2.58137E-8	0.000017
2351	1	2.58137E-8	0.000017
2355	1	2.58137E-8	0.000017
2357	1	2.58137E-8	0.000017
2361	1	2.58137E-8	0.000017
2363	1	2.58137E-8	0.000017
2364	2	5.16273E-8	0.000017
2369	2	5.16273E-8	0.000017
2386	1	2.58137E-8	0.000017
2387	1	2.58137E-8	0.000017
2388	1	2.58137E-8	0.000017
2390	1	2.58137E-8	0.000017
2395	1	2.58137E-8	0.000017
2403	1	2.58137E-8	0.000017
2408	1	2.58137E-8	0.000017
2410	2	5.16273E-8	0.000017
2413	1	2.58137E-8	0.000017
2415	1	2.58137E-8	0.000017
2419	1	2.58137E-8	0.000017
2426	1	2.58137E-8	0.000017
2427	1	2.58137E-8	0.000017
2434	2	5.16273E-8	0.000017
2438	1	2.58137E-8	0.000017
2439	1	2.58137E-8	0.000017
2451	1	2.58137E-8	0.000017
2452	2	5.16273E-8	0.000017
2472	1	2.58137E-8	0.000017
2480	2	5.16273E-8	0.000017
2492	1	2.58137E-8	0.000017
2503	1	2.58137E-8	0.000017
2505	1	2.58137E-8	0.000017
2510	1	2.58137E-8	0.000016
2518	1	2.58137E-8	0.000016
2519	1	2.58137E-8	0.000016
2523	1	2.58137E-8	0.000016
2527	1	2.58137E-8	0.000016
2529	2	5.16273E-8	0.000016
2531	2	5.16273E-8	0.000016
2538	1	2.58137E-8	0.000016
2540	1	2.58137E-8	0.000016
2545	1	2.58137E-8	0.000016
2553	1	2.58137E-8	0.000016
2561	1	2.58137E-8	0.000016
2569	2	5.16273E-8	0.000016
2571	1	2.58137E-8	0.000016
2579	1	2.58137E-8	0.000016
2583	1	2.58137E-8	0.000016
2594	1	2.58137E-8	0.000016
2595	1	2.58137E-8	0.000016
2596	2	5.16273E-8	0.000016
2600	1	2.58137E-8	0.000016
2602	1	2.58137E-8	0.000016
2604	1	2.58137E-8	0.000016
2605	1	2.58137E-8	0.000016
2607	1	2.58137E-8	0.000016
2608	1	2.58137E-8	0.000016
2614	1	2.58137E-8	0.000016
2623	1	2.58137E-8	0.000016
2626	1	2.58137E-8	0.000016
2629	1	2.58137E-8	0.000016
2636	1	2.58137E-8	0.000016
2649	1	2.58137E-8	0.000016
2662	1	2.58137E-8	0.000016
2667	1	2.58137E-8	0.000016
2670	1	2.58137E-8	0.000016
2673	2	5.16273E-8	0.000016
2678	2	5.16273E-8	0.000015
2696	2	5.16273E-8	0.000015
2697	1	2.58137E-8	0.000015
2700	1	2.58137E-8	0.000015
2702	1	2.58137E-8	0.000015
2706	1	2.58137E-8	0.000015
2713	1	2.58137E-8	0.000015
2716	2	5.16273E-8	0.000015
2717	1	2.58137E-8	0.000015
2718	1	2.58137E-8	0.000015
2725	1	2.58137E-8	0.000015
2730	1	2.58137E-8	0.000015
2731	1	2.58137E-8	0.000015
2733	1	2.58137E-8	0.000015
2734	1	2.58137E-8	0.000015
2744	1	2.58137E-8	0.000015
2749	1	2.58137E-8	0.000015
2751	1	2.58137E-8	0.000015
2758	1	2.58137E-8	0.000015
2762	1	2.58137E-8	0.000015
2763	1	2.58137E-8	0.000015
2764	1	2.58137E-8	0.000015
2777	1	2.58137E-8	0.000015
2784	1	2.58137E-8	0.000015
2786	2	5.16273E-8	0.000015
2790	2	5.16273E-8	0.000015
2806	1	2.58137E-8	0.000015
2826	1	2.58137E-8	0.000015
2832	1	2.58137E-8	0.000015
2841	1	2.58137E-8	0.000015
2844	1	2.58137E-8	0.000015
2850	1	2.58137E-8	0.000015
2857	1	2.58137E-8	0.000015
2859	1	2.58137E-8	0.000014
2861	1	2.58137E-8	0.000014
2873	1	2.58137E-8	0.000014
2876	1	2.58137E-8	0.000014
2879	1	2.58137E-8	0.000014
2881	2	5.16273E-8	0.000014
2883	1	2.58137E-8	0.000014
2901	1	2.58137E-8	0.000014
2904	1	2.58137E-8	0.000014
2918	1	2.58137E-8	0.000014
2919	1	2.58137E-8	0.000014
2920	1	2.58137E-8	0.000014
2927	1	2.58137E-8	0.000014
2931	1	2.58137E-8	0.000014
2943	1	2.58137E-8	0.000014
2945	1	2.58137E-8	0.000014
2961	1	2.58137E-8	0.000014
2990	2	5.16273E-8	0.000014
2991	1	2.58137E-8	0.000014
2994	1	2.58137E-8	0.000014
2996	1	2.58137E-8	0.000014
3003	1	2.58137E-8	0.000014
3004	1	2.58137E-8	0.000014
3005	1	2.58137E-8	0.000014
3009	1	2.58137E-8	0.000014
3014	1	2.58137E-8	0.000014
3019	1	2.58137E-8	0.000014
3022	1	2.58137E-8	0.000014
3024	1	2.58137E-8	0.000014
3036	1	2.58137E-8	0.000014
3042	1	2.58137E-8	0.000014
3047	1	2.58137E-8	0.000014
3058	1	2.58137E-8	0.000014
3059	1	2.58137E-8	0.000014
3065	1	2.58137E-8	0.000014
3071	2	5.16273E-8	0.000014
3072	1	2.58137E-8	0.000013
3092	1	2.58137E-8	0.000013
3096	1	2.58137E-8	0.000013
3102	2	5.16273E-8	0.000013
3117	1	2.58137E-8	0.000013
3126	1	2.58137E-8	0.000013
3130	1	2.58137E-8	0.000013
3132	1	2.58137E-8	0.000013
3138	1	2.58137E-8	0.000013
3149	1	2.58137E-8	0.000013
3158	2	5.16273E-8	0.000013
3162	2	5.16273E-8	0.000013
3166	2	5.16273E-8	0.000013
3167	1	2.58137E-8	0.000013
3174	2	5.16273E-8	0.000013
3176	1	2.58137E-8	0.000013
3188	1	2.58137E-8	0.000013
3191	1	2.58137E-8	0.000013
3194	1	2.58137E-8	0.000013
3210	1	2.58137E-8	0.000013
3214	1	2.58137E-8	0.000013
3222	1	2.58137E-8	0.000013
3227	1	2.58137E-8	0.000013
3229	1	2.58137E-8	0.000013
3232	1	2.58137E-8	0.000013
3234	1	2.58137E-8	0.000013
3242	1	2.58137E-8	0.000013
3246	1	2.58137E-8	0.000013
3254	1	2.58137E-8	0.000013
3260	1	2.58137E-8	0.000013
3263	1	2.58137E-8	0.000013
3268	1	2.58137E-8	0.000013
3271	1	2.58137E-8	0.000013
3286	1	2.58137E-8	0.000012
3295	1	2.58137E-8	0.000012
3300	1	2.58137E-8	0.000012
3307	1	2.58137E-8	0.000012
3313	1	2.58137E-8	0.000012
3319	2	5.16273E-8	0.000012
3320	1	2.58137E-8	0.000012
3324	1	2.58137E-8	0.000012
3332	1	2.58137E-8	0.000012
3339	1	2.58137E-8	0.000012
3343	1	2.58137E-8	0.000012
3347	1	2.58137E-8	0.000012
3359	1	2.58137E-8	0.000012
3365	2	5.16273E-8	0.000012
3375	1	2.58137E-8	0.000012
3379	1	2.58137E-8	0.000012
3380	2	5.16273E-8	0.000012
3381	1	2.58137E-8	0.000012
3388	1	2.58137E-8	0.000012
3393	1	2.58137E-8	0.000012
3397	1	2.58137E-8	0.000012
3400	2	5.16273E-8	0.000012
3403	1	2.58137E-8	0.000012
3412	1	2.58137E-8	0.000012
3421	1	2.58137E-8	0.000012
3425	1	2.58137E-8	0.000012
3431	1	2.58137E-8	0.000012
3433	1	2.58137E-8	0.000012
3448	1	2.58137E-8	0.000012
3466	1	2.58137E-8	0.000012
3467	1	2.58137E-8	0.000012
3473	1	2.58137E-8	0.000012
3476	1	2.58137E-8	0.000012
3479	1	2.58137E-8	0.000012
3481	2	5.16273E-8	0.000012
3484	1	2.58137E-8	0.000011
3499	1	2.58137E-8	0.000011
3517	1	2.58137E-8	0.000011
3522	1	2.58137E-8	0.000011
3526	1	2.58137E-8	0.000011
3539	1	2.58137E-8	0.000011
3540	1	2.58137E-8	0.000011
3542	1	2.58137E-8	0.000011
3545	1	2.58137E-8	0.000011
3549	1	2.58137E-8	0.000011
3552	1	2.58137E-8	0.000011
3555	1	2.58137E-8	0.000011
3560	1	2.58137E-8	0.000011
3577	1	2.58137E-8	0.000011
3595	1	2.58137E-8	0.000011
3598	2	5.16273E-8	0.000011
3627	1	2.58137E-8	0.000011
3634	2	5.16273E-8	0.000011
3639	1	2.58137E-8	0.000011
3664	1	2.58137E-8	0.000011
3671	1	2.58137E-8	0.000011
3678	1	2.58137E-8	0.000011
3685	1	2.58137E-8	0.000011
3688	1	2.58137E-8	0.000011
3694	1	2.58137E-8	0.000011
3702	1	2.58137E-8	0.000011
3709	1	2.58137E-8	0.000011
3716	1	2.58137E-8	0.000011
3717	2	5.16273E-8	0.000011
3720	1	2.58137E-8	0.000011
3721	1	2.58137E-8	0.000011
3723	1	2.58137E-8	0.000011
3753	1	2.58137E-8	0.000011
3766	1	2.58137E-8	0.000011
3768	1	2.58137E-8	0.000011
3774	1	2.58137E-8	0.00001
3775	2	5.16273E-8	0.00001
3785	1	2.58137E-8	0.00001
3787	1	2.58137E-8	0.00001
3789	1	2.58137E-8	0.00001
3795	1	2.58137E-8	0.00001
3799	1	2.58137E-8	0.00001
3801	1	2.58137E-8	0.00001
